method,final_average_accuracy,average_forgetting,backward_transfer,forward_transfer,task_aware_final_accuracy,task_aware_forgetting,classifier_gap,elapsed_seconds,learner_examples_processed,total_model_examples_processed,estimated_total_flops,estimated_overhead_flops,replay_memory_bytes,stored_logits_bytes,replay_metadata_bytes,selector_forward_examples,selection_seconds
replay,0.20670000000000002,0.789875,-0.789875,0.001875,0.4932,0.45337500000000003,0.2865,11.774624804995256,282240,322240,9941706014720,0,2459200,0,6400,40000,0.41731220899237087
slowheat_replay_hidden_beta_30_budget_0.25,0.1835,0.7905,-0.7905,0.001375,0.48469999999999996,0.44125,0.30119999999999997,15.563102849002462,282240,322240,9941844940000,138925280,2459200,0,6400,40000,0.4181479960025172
