method,final_average_accuracy,average_forgetting,backward_transfer,forward_transfer,task_aware_final_accuracy,task_aware_forgetting,classifier_gap,elapsed_seconds,learner_examples_processed,total_model_examples_processed,estimated_total_flops,estimated_overhead_flops,replay_memory_bytes,stored_logits_bytes,replay_metadata_bytes,selector_forward_examples,selection_seconds
replay,0.101,0.4628888888888889,-0.4628888888888889,-0.022444444444444447,0.4178,0.12933333333333336,0.31679999999999997,23.284906153996417,593920,633920,13559553720320,1228800000,24592000,0,64000,40000,0.8312446529962472
slowheat_replay_hidden_beta_30_budget_0.25,0.11560000000000001,0.4633333333333333,-0.4633333333333333,-0.022555555555555558,0.4676,0.08811111111111111,0.352,32.30897838999954,593920,633920,13574951879680,16626959360,24592000,0,64000,40000,0.8057246759926784
