method,final_average_accuracy,average_forgetting,backward_transfer,forward_transfer,task_aware_final_accuracy,task_aware_forgetting,classifier_gap,elapsed_seconds,learner_examples_processed,total_model_examples_processed,estimated_total_flops,estimated_overhead_flops,replay_memory_bytes,stored_logits_bytes,replay_metadata_bytes,selector_forward_examples,selection_seconds
vanilla,0.73272,0.28809999999999997,-0.28809999999999997,0.036199999999999996,0.73272,0.28809999999999997,0.0,8.124010363993875,505600,505600,1623097344000,0,0,0,0,0,0.0
slowheat_hidden_beta_30_budget_0.25,0.8552800000000002,0.13065000000000002,-0.13065000000000002,0.026900000000000004,0.8552800000000002,0.13065000000000002,0.0,16.14307904100133,505600,505600,1626756910080,3659566080,0,0,0,0,0.0
