method,final_average_accuracy,average_forgetting,backward_transfer,forward_transfer,task_aware_final_accuracy,task_aware_forgetting,classifier_gap,elapsed_seconds,learner_examples_processed,total_model_examples_processed,estimated_total_flops,estimated_overhead_flops,replay_memory_bytes,stored_logits_bytes,replay_metadata_bytes,selector_forward_examples,selection_seconds
replay,0.19390000000000002,0.798875,-0.798875,-0.11024999999999999,0.6987,0.16962499999999997,0.5047999999999999,17.594411022000713,564480,604480,12742484295680,1228800000,2459200,0,6400,40000,0.4011427929945057
slowheat_replay_hidden_beta_30_budget_0.25,0.20990000000000003,0.772,-0.772,-0.133375,0.7461,0.10299999999999998,0.5362,26.604179093999846,564480,604480,12757517923840,16262428160,2459200,0,6400,40000,0.4013353940026718
