method,final_average_accuracy_mean,final_average_accuracy_std,final_average_accuracy_ci95,average_forgetting_mean,average_forgetting_std,average_forgetting_ci95,backward_transfer_mean,backward_transfer_std,backward_transfer_ci95,forward_transfer_mean,forward_transfer_std,forward_transfer_ci95,task_aware_final_accuracy_mean,task_aware_final_accuracy_std,task_aware_final_accuracy_ci95,task_aware_forgetting_mean,task_aware_forgetting_std,task_aware_forgetting_ci95,classifier_gap_mean,classifier_gap_std,classifier_gap_ci95,elapsed_seconds_mean,elapsed_seconds_std,elapsed_seconds_ci95,learner_examples_processed_mean,learner_examples_processed_std,learner_examples_processed_ci95,total_model_examples_processed_mean,total_model_examples_processed_std,total_model_examples_processed_ci95,estimated_total_flops_mean,estimated_total_flops_std,estimated_total_flops_ci95,estimated_overhead_flops_mean,estimated_overhead_flops_std,estimated_overhead_flops_ci95,replay_memory_bytes_mean,replay_memory_bytes_std,replay_memory_bytes_ci95,stored_logits_bytes_mean,stored_logits_bytes_std,stored_logits_bytes_ci95
vanilla,0.19624,0.0006653319973266542,0.00041237704430129214,0.9933250000000001,0.0018373063012041644,0.0011387742435521667,-0.9933250000000001,0.0018373063012041644,0.0011387742435521667,-0.1306,0.05589041857858008,0.034641240329346686,0.70184,0.061099176208303595,0.03786966175572912,0.36132500000000006,0.07615600308285327,0.04720197973837773,0.5055999999999999,0.06100193075268647,0.037809388397886334,1.6256581699941308,0.09132808818469708,0.05660573551042163,102400.0,0.0,0.0,102400.0,0.0,0.0,144231628800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
slowheat_hidden_beta_30_budget_0.25,0.19513999999999998,0.0009979979959899698,0.000618565566451931,0.991875,0.0018493617517643195,0.0011462462892221368,-0.991875,0.0018493617517643195,0.0011462462892221368,-0.1306,0.05589041857858008,0.034641240329346686,0.7638,0.055727112890505213,0.03454002241522788,0.2810750000000001,0.06878075574687377,0.04263075408017601,0.5686599999999999,0.05580147747944394,0.03458611406497636,3.3035151035932357,0.05429838711619917,0.03365448900590331,102400.0,0.0,0.0,102400.0,0.0,0.0,144576014720.0,0.0,0.0,344385920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
replay,0.76658,0.014966169256767832,0.00927612780899924,0.2779,0.01847340430637154,0.011449934614078222,-0.2779,0.01847340430637154,0.011449934614078222,-0.129575,0.05637191110039743,0.0349396724862218,0.9834799999999999,0.001897835023856852,0.0011762903345310187,0.011675000000000008,0.0027639796188346478,0.0017131323163530976,0.21689999999999995,0.014588656171453532,0.009042142774561552,2.46434146699612,0.08688746665001362,0.053853409768248775,143360.0,0.0,0.0,143360.0,0.0,0.0,201924280320.0,0.0,0.0,0.0,0.0,0.0,628800.0,0.0,0.0,0.0,0.0,0.0
slowheat_replay_hidden_beta_30_budget_0.25,0.7674399999999999,0.013336932847464514,0.008266316620545765,0.273275,0.015533319921310367,0.00962765143278001,-0.273275,0.015533319921310367,0.00962765143278001,-0.125675,0.0560673020673468,0.0347508738515227,0.9824400000000001,0.002476197802186992,0.001534763298434737,0.010250000000000009,0.002094967514996091,0.0012984743184043179,0.215,0.012317286858539691,0.007634333489062541,4.199843259097543,0.07770342731643093,0.04816108321496832,143360.0,0.0,0.0,143360.0,0.0,0.0,202331580800.0,0.0,0.0,407300480.0,0.0,0.0,628800.0,0.0,0.0,0.0,0.0,0.0
derpp,0.8250599999999999,0.015718085832003317,0.009742170530682027,0.2048,0.020415748278664148,0.012653811880659172,-0.2048,0.020415748278664148,0.012653811880659172,-0.12965,0.055630127728696716,0.03447991038915914,0.9844999999999999,0.001857716639079049,0.0011514247020298208,0.01065000000000001,0.0029865438962862175,0.0018510790846902744,0.15944000000000003,0.015385649879749096,0.009536124592772963,2.5581349074956963,0.11029816314726855,0.06836350978653004,143360.0,0.0,0.0,143360.0,0.0,0.0,201924280320.0,0.0,0.0,0.0,0.0,0.0,628800.0,0.0,0.0,8000.0,0.0,0.0
slowheat_derpp_hidden_beta_30_budget_0.25,0.85434,0.008380957251080881,0.005194571121640176,0.15674999999999994,0.01338583413745874,0.008296625954098587,-0.15674999999999994,0.01338583413745874,0.008296625954098587,-0.12860000000000002,0.0554836312197871,0.0343891109122253,0.98284,0.002388490922923645,0.0014804020114669739,0.008150000000000008,0.0026251984052003915,0.0016271148289738716,0.12849999999999998,0.00879760068301457,0.005452809396183893,4.177783063793322,0.15568103531288896,0.09649210537603932,143360.0,0.0,0.0,143360.0,0.0,0.0,202331580800.0,0.0,0.0,407300480.0,0.0,0.0,628800.0,0.0,0.0,8000.0,0.0,0.0
er_ace,0.70704,0.006184424881192337,0.0038331462539856658,0.04300000000000002,0.00419159211331976,0.002597975707695852,0.48895,0.03701685051732821,0.022943281650384905,-0.1306,0.05589041857858008,0.034641240329346686,0.98178,0.002959654634506461,0.0018344129475726639,0.013375000000000008,0.004560168734694898,0.0028264218643995,0.2747400000000001,0.004845203814082515,0.0030030884369262093,2.556912978598848,0.1475582900515963,0.09145757570375054,143360.0,0.0,0.0,143360.0,0.0,0.0,201924280320.0,0.0,0.0,0.0,0.0,0.0,628800.0,0.0,0.0,0.0,0.0,0.0
slowheat_er_ace_hidden_beta_30_budget_0.25,0.71132,0.006489101975192288,0.004021987073298195,0.046350000000000016,0.007611394966320785,0.004717591475883997,0.503625,0.03076303924083792,0.019067129263036255,-0.1302,0.056344525515399944,0.034922698724786747,0.98328,0.0023001449229704406,0.0014256445933915917,0.010125000000000009,0.0030396682933065823,0.0018840059270961277,0.27196,0.006337752843959069,0.003928179909887594,4.185679725609953,0.15705543488644377,0.0973439670572884,143360.0,0.0,0.0,143360.0,0.0,0.0,202331580800.0,0.0,0.0,407300480.0,0.0,0.0,628800.0,0.0,0.0,0.0,0.0,0.0
