method,final_average_accuracy,average_forgetting,backward_transfer,forward_transfer,task_aware_final_accuracy,task_aware_forgetting,classifier_gap,elapsed_seconds,learner_examples_processed,total_model_examples_processed,estimated_total_flops,estimated_overhead_flops,replay_memory_bytes,stored_logits_bytes,replay_metadata_bytes,selector_forward_examples,selection_seconds
replay,0.06520000000000001,0.498,-0.498,-0.025888888888888892,0.3053,0.25022222222222223,0.2401,23.538024182998925,593920,633920,13566148280320,7823360000,24592000,0,64000,40000,0.9614982159982901
slowheat_replay_hidden_beta_30_budget_0.25,0.073,0.5108888888888888,-0.5108888888888888,-0.025777777777777778,0.3354,0.2306666666666667,0.26239999999999997,33.19315229500353,593920,633920,13581546439680,23221519360,24592000,0,64000,40000,0.9614865869953064
