method,final_average_accuracy,average_forgetting,backward_transfer,forward_transfer,task_aware_final_accuracy,task_aware_forgetting,classifier_gap,elapsed_seconds,learner_examples_processed,total_model_examples_processed,estimated_total_flops,estimated_overhead_flops,replay_memory_bytes,stored_logits_bytes,replay_metadata_bytes,selector_forward_examples,selection_seconds
replay,0.2036,0.792875,-0.792875,-0.2315,0.7253999999999999,0.14237499999999997,0.5217999999999999,17.18782408900006,564480,604480,12742484295680,1228800000,2459200,0,6400,40000,0.4025510219944408
slowheat_replay_hidden_beta_30_budget_0.25,0.2022,0.7897500000000002,-0.7897500000000002,-0.229375,0.7257999999999999,0.13687500000000002,0.5235999999999998,26.677624929005106,564480,604480,12757517923840,16262428160,2459200,0,6400,40000,0.40969686198513955
