method,final_average_accuracy,average_forgetting,backward_transfer,forward_transfer,task_aware_final_accuracy,task_aware_forgetting,classifier_gap,elapsed_seconds,learner_examples_processed,total_model_examples_processed,estimated_total_flops,estimated_overhead_flops,replay_memory_bytes,stored_logits_bytes,replay_metadata_bytes,selector_forward_examples,selection_seconds
replay,0.9334800000000001,0.03824999999999998,-0.03824999999999998,0.021349999999999997,0.9334800000000001,0.03824999999999998,0.0,57.61393249499815,707840,707840,2272336281600,0,3144000,0,32000,0,0.02833220100728795
slowheat_replay_hidden_beta_30_budget_0.25,0.94468,0.0204,-0.0204,0.019050000000000004,0.94468,0.0204,0.0,85.29284833700149,707840,707840,2276617128960,4280847360,3144000,0,32000,0,0.028348901996650966
