method,final_average_accuracy,average_forgetting,backward_transfer,forward_transfer,task_aware_final_accuracy,task_aware_forgetting,classifier_gap,elapsed_seconds,learner_examples_processed,total_model_examples_processed,estimated_total_flops,estimated_overhead_flops,replay_memory_bytes,stored_logits_bytes
slowheat_derpp_hidden_beta_30_budget_0.25,0.2045,0.784375,-0.784375,-0.138625,0.7044,0.16037499999999996,0.4999,24.033949856006075,564480,564480,12462278243840,15033628160,2459200,8000
er_ace,0.2713,0.25899999999999995,0.03850000000000002,-0.13324999999999998,0.7553000000000001,0.09725,0.4840000000000001,14.616501734999474,564480,564480,12447244615680,0,2459200,0
slowheat_er_ace_hidden_beta_30_budget_0.25,0.29269999999999996,0.20775,0.06050000000000001,-0.12225,0.7916000000000001,0.05662499999999998,0.4989000000000001,23.676610002992675,564480,564480,12462278243840,15033628160,2459200,0
agem,0.1736,0.823625,-0.823625,-0.144125,0.6715000000000001,0.20162499999999997,0.4979000000000001,15.51007458998356,564480,564480,12447244615680,0,2459200,0
ewc,0.172,0.8238749999999999,-0.8238749999999999,-0.14475000000000002,0.581,0.312625,0.409,14.760223839984974,403200,403200,8927968349170,37079337970,0,0
si,0.1715,0.8182499999999999,-0.8182499999999999,-0.14475000000000002,0.6134999999999999,0.26574999999999993,0.44199999999999995,16.395494919997873,403200,403200,8962768144300,71879133100,0,0
lwf_calibrated,0.1729,0.823875,-0.823875,-0.14475000000000002,0.6787,0.195625,0.5058,12.502446728001814,403200,725760,11261792747520,0,0,0
replay_balanced,0.1969,0.7965,-0.7965,-0.144125,0.717,0.147875,0.5201,14.167703651008196,564480,564480,12447244615680,0,2459200,0
replay_more_epochs,0.19419999999999998,0.7876249999999999,-0.7876249999999999,-0.13425,0.6822,0.17949999999999997,0.48800000000000004,28.388762120972387,1128960,1128960,24894489231360,0,2459200,0
replay_early_stopping,0.20790000000000003,0.771875,-0.771875,-0.110875,0.7391,0.11074999999999999,0.5311999999999999,8.777414794982178,358848,358848,7912891219968,0,2459200,0
replay_global_lr_reduction,0.2186,0.781875,-0.781875,-0.129375,0.7703000000000001,0.0945,0.5517000000000001,14.37624926600256,564480,564480,12447244615680,0,2459200,0
slowheat_replay_hidden_beta_30_budget_0.25,0.1983,0.796,-0.796,-0.13849999999999998,0.7199,0.145,0.5216,23.360666369990213,564480,564480,12462278243840,15033628160,2459200,0
slowheat_hidden_beta_30_budget_0.25,0.1719,0.8276249999999999,-0.8276249999999999,-0.138625,0.6116,0.278,0.43970000000000004,18.76811811499647,403200,403200,8904931735040,14042723840,0,0
slowheat_replay_hidden_adaptive_beta_30_budget_0.25,0.2042,0.7825,-0.7825,-0.13825,0.7304999999999999,0.12625,0.5263,23.34278110001469,564480,564480,12462278243840,15033628160,2459200,0
slowheat_replay_partial_output_beta_30_budget_0.25,0.1977,0.790875,-0.790875,-0.13999999999999999,0.7346999999999999,0.12075,0.5369999999999999,25.625091848982265,564480,564480,12462316982740,15072367060,2459200,0
slowheat_replay_hidden_beta_30_budget_0.25_calibrated,0.2162,0.77125,-0.77125,-0.13849999999999998,0.7199,0.145,0.5037,24.011623722006334,564480,564480,12462278243840,15033628160,2459200,0
