method,final_average_accuracy,average_forgetting,backward_transfer,forward_transfer,task_aware_final_accuracy,task_aware_forgetting,classifier_gap,elapsed_seconds,learner_examples_processed,total_model_examples_processed,estimated_total_flops,estimated_overhead_flops,replay_memory_bytes,stored_logits_bytes
vanilla,0.173,0.83125,-0.83125,-0.1745,0.6289,0.26137499999999997,0.4559,37.974864592019,403200,403200,8890889011200,0,0,0
slowheat,0.1706,0.830125,-0.830125,-0.163125,0.5704,0.330375,0.39980000000000004,85.85513109801104,403200,403200,8904964022740,14075011540,0,0
slowheat_replay,0.21139999999999998,0.783125,-0.783125,-0.15699999999999997,0.7394000000000001,0.12487499999999996,0.528,99.01169478902011,564480,564480,12462316982740,15072367060,2459200,0
slowheat_distillation,0.1708,0.8331249999999999,-0.8331249999999999,-0.163125,0.6258,0.264375,0.455,96.18108973201015,403200,725760,11275867759060,14075011540,0,0
derpp,0.2253,0.765,-0.765,-0.1745,0.7052999999999999,0.16625000000000004,0.4799999999999999,52.32504232702195,564480,564480,12447244615680,0,2459200,8000
slowheat_derpp_hidden_beta_30_budget_0.25,0.2083,0.783,-0.783,-0.17475,0.6925999999999999,0.17812499999999998,0.48429999999999984,100.18072175199632,564480,564480,12462278243840,15033628160,2459200,8000
er_ace,0.262,0.28575,0.04187500000000001,-0.15712500000000001,0.7513000000000001,0.10637500000000005,0.48930000000000007,50.953410421992885,564480,564480,12447244615680,0,2459200,0
slowheat_er_ace_hidden_beta_30_budget_0.25,0.2854,0.22912500000000002,0.06162500000000001,-0.159625,0.7796000000000001,0.07612499999999997,0.4942000000000001,99.55216877997736,564480,564480,12462278243840,15033628160,2459200,0
agem,0.1762,0.82525,-0.82525,-0.1745,0.6527000000000001,0.23,0.47650000000000003,59.20798297901638,564480,564480,12447244615680,0,2459200,0
ewc,0.1734,0.8280000000000001,-0.8280000000000001,-0.1745,0.5997,0.295125,0.4263,60.274374594009714,403200,403200,8927968349170,37079337970,0,0
si,0.1706,0.824625,-0.824625,-0.174375,0.6734,0.19612500000000002,0.5028,73.85883595098858,403200,403200,8962768144300,71879133100,0,0
lwf_calibrated,0.1739,0.831875,-0.831875,-0.1745,0.6883999999999999,0.18875000000000003,0.5145,45.479763401002856,403200,725760,11261792747520,0,0,0
replay_balanced,0.2081,0.782625,-0.782625,-0.174,0.7166,0.149,0.5085,51.270741797983646,564480,564480,12447244615680,0,2459200,0
replay_more_epochs,0.20190000000000002,0.794,-0.794,-0.166875,0.6891999999999999,0.18625000000000003,0.4872999999999999,102.17202859302051,1128960,1128960,24894489231360,0,2459200,0
slowheat_replay_hidden_beta_30_budget_0.25,0.20590000000000003,0.7872499999999999,-0.7872499999999999,-0.17262499999999997,0.7421,0.11850000000000002,0.5362,121.83624061101,564480,564480,12462278243840,15033628160,2459200,0
slowheat_hidden_beta_30_budget_0.25,0.1722,0.8286250000000001,-0.8286250000000001,-0.17475,0.6446,0.238125,0.47239999999999993,115.2337704859965,403200,403200,8904931735040,14042723840,0,0
slowheat_replay_hidden_adaptive_beta_30_budget_0.25,0.2077,0.78725,-0.78725,-0.17375000000000002,0.7312,0.13450000000000004,0.5235,125.57138061700971,564480,564480,12462278243840,15033628160,2459200,0
slowheat_replay_partial_output_beta_30_budget_0.25,0.21470000000000003,0.77475,-0.77475,-0.16249999999999998,0.7343999999999999,0.12712499999999996,0.5196999999999999,127.36395648901816,564480,564480,12462316982740,15072367060,2459200,0
slowheat_replay_hidden_beta_30_budget_0.25_calibrated,0.2278,0.7558750000000001,-0.7558750000000001,-0.17262499999999997,0.7421,0.11850000000000002,0.5143,127.60868065000977,564480,564480,12462278243840,15033628160,2459200,0
