method,final_average_accuracy_mean,final_average_accuracy_std,final_average_accuracy_ci95,average_forgetting_mean,average_forgetting_std,average_forgetting_ci95,backward_transfer_mean,backward_transfer_std,backward_transfer_ci95,forward_transfer_mean,forward_transfer_std,forward_transfer_ci95,task_aware_final_accuracy_mean,task_aware_final_accuracy_std,task_aware_final_accuracy_ci95,task_aware_forgetting_mean,task_aware_forgetting_std,task_aware_forgetting_ci95,classifier_gap_mean,classifier_gap_std,classifier_gap_ci95,elapsed_seconds_mean,elapsed_seconds_std,elapsed_seconds_ci95,learner_examples_processed_mean,learner_examples_processed_std,learner_examples_processed_ci95,total_model_examples_processed_mean,total_model_examples_processed_std,total_model_examples_processed_ci95,estimated_total_flops_mean,estimated_total_flops_std,estimated_total_flops_ci95,estimated_overhead_flops_mean,estimated_overhead_flops_std,estimated_overhead_flops_ci95,fastheat_overhead_flops_mean,fastheat_overhead_flops_std,fastheat_overhead_flops_ci95,fastheat_state_bytes_mean,fastheat_state_bytes_std,fastheat_state_bytes_ci95,slowheat_state_bytes_mean,slowheat_state_bytes_std,slowheat_state_bytes_ci95,method_state_bytes_mean,method_state_bytes_std,method_state_bytes_ci95,replay_memory_bytes_mean,replay_memory_bytes_std,replay_memory_bytes_ci95,stored_logits_bytes_mean,stored_logits_bytes_std,stored_logits_bytes_ci95,replay_metadata_bytes_mean,replay_metadata_bytes_std,replay_metadata_bytes_ci95,selector_forward_examples_mean,selector_forward_examples_std,selector_forward_examples_ci95,selection_seconds_mean,selection_seconds_std,selection_seconds_ci95
slowheat,0.17836666666666667,0.002059935274064047,0.002331036202588403,0.8738333333333334,0.009923404573700159,0.011229389391730566,-0.8738333333333334,0.009923404573700159,0.011229389391730566,-0.16454166666666667,0.07086974554302657,0.08019666666666668,0.5637666666666666,0.03751070958184257,0.04244736381815854,0.39208333333333334,0.05882937899836559,0.06657170928989119,0.38539999999999996,0.03931653596134842,0.044490848736940695,60.11810098200416,0.41403287058391636,0.46852229899855613,201600.0,0.0,0.0,201600.0,0.0,0.0,184806788477390.0,0.0,0.0,16757731790.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33324.0,0.0,0.0,33324.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dualheat,0.16490000000000002,0.0015099668870541508,0.0017086883858679451,0.8155000000000001,0.009373333185158882,0.010606925017804844,-0.8155000000000001,0.009373333185158882,0.010606925017804844,-0.1635,0.07331300617898573,0.0829614763509747,0.5644999999999999,0.002364318083507411,0.0026754777766472915,0.316,0.009218697033746144,0.010431937739461444,0.39959999999999996,0.0031192947920964643,0.0035298143482814354,67.1130749003302,0.18789076087600629,0.21261841148521143,201600.0,0.0,0.0,201600.0,0.0,0.0,184905104765390.0,0.0,0.0,115074019790.0,0.0,0.0,98316288000.0,0.0,0.0,11008.0,0.0,0.0,33324.0,0.0,0.0,44332.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
