method,final_average_accuracy,average_forgetting,backward_transfer,forward_transfer,task_aware_final_accuracy,task_aware_forgetting,classifier_gap,elapsed_seconds,learner_examples_processed,total_model_examples_processed,estimated_total_flops,estimated_overhead_flops,replay_memory_bytes,stored_logits_bytes,replay_metadata_bytes,selector_forward_examples,selection_seconds
replay,0.93256,0.03855,-0.03855,0.02725,0.93256,0.03855,0.0,57.89770464200046,707840,707840,2272336281600,0,3144000,0,32000,0,0.028465568997489754
slowheat_replay_hidden_beta_30_budget_0.25,0.9357199999999999,0.028350000000000042,-0.028350000000000042,0.0211,0.9357199999999999,0.028350000000000042,0.0,84.8974194859984,707840,707840,2276617128960,4280847360,3144000,0,32000,0,0.028382257994962856
