method,final_average_accuracy,average_forgetting,backward_transfer,forward_transfer,task_aware_final_accuracy,task_aware_forgetting,classifier_gap,elapsed_seconds,learner_examples_processed,total_model_examples_processed,estimated_total_flops,estimated_overhead_flops,replay_memory_bytes,stored_logits_bytes,replay_metadata_bytes,selector_forward_examples,selection_seconds
vanilla,0.18680000000000002,0.8983749999999999,-0.8983749999999999,-0.125,0.5868,0.398375,0.39999999999999997,36.645170239993604,201600,201600,184790030745600,0,0,0,0,0,0.0
slowheat_none,0.1871,0.900375,-0.900375,-0.125,0.5991,0.385375,0.412,53.06066154400469,201600,201600,184806788358150,16757612550,0,0,0,0,0.0
slowheat_unidirectional,0.18309999999999998,0.8905,-0.8905,-0.125,0.5647,0.4135,0.3816,52.060736127983546,201600,201600,184806788477390,16757731790,0,0,0,0,0.0
slowheat,0.181,0.8939999999999999,-0.8939999999999999,-0.125,0.5849,0.389125,0.4039,53.27593976299977,201600,201600,184806788477390,16757731790,0,0,0,0,0.0
hard_freeze,0.1523,0.8178749999999999,-0.8178749999999999,-0.125,0.654,0.19074999999999998,0.5017,52.72731053599273,201600,201600,184806788477390,16757731790,0,0,0,0,0.0
