method,final_average_accuracy,average_forgetting,backward_transfer,forward_transfer,task_aware_final_accuracy,task_aware_forgetting,classifier_gap,elapsed_seconds,learner_examples_processed,total_model_examples_processed,estimated_total_flops,estimated_overhead_flops,replay_memory_bytes,stored_logits_bytes,replay_metadata_bytes,selector_forward_examples,selection_seconds
replay,0.4104,0.7195,-0.7195,-0.11850000000000001,0.914,0.09475,0.5036,2.9205953609998687,143360,153360,206619320320,0,628800,0,6400,10000,0.023878826999862213
slowheat_replay_hidden_beta_30_budget_0.25,0.4466,0.6725,-0.6725,-0.11925000000000001,0.9466000000000001,0.05375000000000002,0.5000000000000001,4.655200705004972,143360,153360,207026620800,407300480,628800,0,6400,10000,0.024236392993771005
