method,final_average_accuracy,average_forgetting,backward_transfer,forward_transfer,task_aware_final_accuracy,task_aware_forgetting,classifier_gap,elapsed_seconds,learner_examples_processed,total_model_examples_processed,estimated_total_flops,estimated_overhead_flops,replay_memory_bytes,stored_logits_bytes,replay_metadata_bytes,selector_forward_examples,selection_seconds
replay,0.1759,0.8163750000000001,-0.8163750000000001,-0.026374999999999996,0.5323,0.37374999999999997,0.3564,17.50938566699915,564480,604480,12741255495680,0,2459200,0,6400,40000,0.18436085701250704
slowheat_replay_hidden_beta_30_budget_0.25,0.1859,0.811125,-0.811125,-0.03862499999999999,0.5343,0.37799999999999995,0.3484,26.331076788002974,564480,604480,12756289123840,15033628160,2459200,0,6400,40000,0.18524946300021838
