method,final_average_accuracy,average_forgetting,backward_transfer,forward_transfer,task_aware_final_accuracy,task_aware_forgetting,classifier_gap,elapsed_seconds,learner_examples_processed,total_model_examples_processed,estimated_total_flops,estimated_overhead_flops,replay_memory_bytes,stored_logits_bytes,replay_metadata_bytes,selector_forward_examples,selection_seconds
replay,0.0654,0.5031111111111111,-0.5031111111111111,-0.017333333333333336,0.2949,0.26466666666666666,0.22949999999999998,23.60426098699827,593920,633920,13566148280320,7823360000,24592000,0,64000,40000,0.956078131996037
slowheat_replay_hidden_beta_30_budget_0.25,0.0726,0.5094444444444445,-0.5094444444444445,-0.01766666666666667,0.31910000000000005,0.24611111111111109,0.24650000000000005,33.06960738499765,593920,633920,13581546439680,23221519360,24592000,0,64000,40000,0.9607665049989009
