method,final_average_accuracy_mean,final_average_accuracy_std,final_average_accuracy_ci95,average_forgetting_mean,average_forgetting_std,average_forgetting_ci95,backward_transfer_mean,backward_transfer_std,backward_transfer_ci95,forward_transfer_mean,forward_transfer_std,forward_transfer_ci95,task_aware_final_accuracy_mean,task_aware_final_accuracy_std,task_aware_final_accuracy_ci95,task_aware_forgetting_mean,task_aware_forgetting_std,task_aware_forgetting_ci95,classifier_gap_mean,classifier_gap_std,classifier_gap_ci95,elapsed_seconds_mean,elapsed_seconds_std,elapsed_seconds_ci95,learner_examples_processed_mean,learner_examples_processed_std,learner_examples_processed_ci95,total_model_examples_processed_mean,total_model_examples_processed_std,total_model_examples_processed_ci95,estimated_total_flops_mean,estimated_total_flops_std,estimated_total_flops_ci95,estimated_overhead_flops_mean,estimated_overhead_flops_std,estimated_overhead_flops_ci95,replay_memory_bytes_mean,replay_memory_bytes_std,replay_memory_bytes_ci95,stored_logits_bytes_mean,stored_logits_bytes_std,stored_logits_bytes_ci95
vanilla,0.19638000000000003,0.0007330302403948564,0.0004543368500719882,0.9931000000000001,0.0008676276723213542,0.000537761202683039,-0.9931000000000001,0.0008676276723213542,0.000537761202683039,-0.17855000000000001,0.08888349115555712,0.05509055857404243,0.68618,0.06076654415785785,0.037663494274901725,0.38085,0.07629613358486785,0.04728883352335939,0.48979999999999996,0.06057568268978348,0.03754519711139274,1.6628501808154397,0.053918919549744766,0.03341929257150449,102400.0,0.0,0.0,102400.0,0.0,0.0,144231628800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
slowheat_hidden_beta_30_budget_0.25,0.19516,0.0009512564790259764,0.0005895948740919979,0.9914249999999999,0.0007821800020171506,0.0004848001879354214,-0.9914249999999999,0.0007821800020171506,0.0004848001879354214,-0.17855000000000001,0.08888349115555712,0.05509055857404243,0.75092,0.06555494387661898,0.04063137516878632,0.29672499999999996,0.08201790539605089,0.05083522443367612,0.55576,0.06542115186322468,0.040548450019753435,3.302141920092981,0.09885916659566613,0.06127354626955445,102400.0,0.0,0.0,102400.0,0.0,0.0,144576014720.0,0.0,0.0,344385920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
replay,0.76244,0.013203635862897772,0.008183698293558975,0.28354999999999997,0.015974719611519517,0.009901233795172524,-0.28354999999999997,0.015974719611519517,0.009901233795172524,-0.17657499999999998,0.08781728585218541,0.054429717680489376,0.9834999999999999,0.0025019992006393675,0.0015507551708764387,0.01140000000000001,0.0034584839324639247,0.002143590549625663,0.22106000000000003,0.015106157684864832,0.009362893535654471,2.4214431960019285,0.13908787470112657,0.08620755787766356,143360.0,0.0,0.0,143360.0,0.0,0.0,201924280320.0,0.0,0.0,0.0,0.0,0.0,628800.0,0.0,0.0,0.0,0.0,0.0
slowheat_replay_hidden_beta_30_budget_0.25,0.7638,0.012097015242520708,0.0074978077270033625,0.27845,0.01456775358263739,0.00902918721578957,-0.27845,0.01456775358263739,0.00902918721578957,-0.1761,0.08887844383076123,0.05508743020972307,0.98308,0.0025615967242674713,0.0015876940987202587,0.009300000000000008,0.003001851280645183,0.001860566699810692,0.21928,0.013210837302087356,0.00818816179181195,4.192423363303533,0.09326442630736374,0.057805890312838504,143360.0,0.0,0.0,143360.0,0.0,0.0,202331580800.0,0.0,0.0,407300480.0,0.0,0.0,628800.0,0.0,0.0,0.0,0.0,0.0
derpp,0.82402,0.007897369463590024,0.004894840305646107,0.20575000000000002,0.01007954474280571,0.006247366556309057,-0.20575000000000002,0.01007954474280571,0.006247366556309057,-0.177,0.08906442736705952,0.05520270399979414,0.9846200000000002,0.002738125879745716,0.0016971080028487585,0.009925000000000008,0.003155792733653114,0.001955980600903577,0.16060000000000008,0.008343726851819711,0.005171495481107077,2.608248588704737,0.11325815667109733,0.07019813277988082,143360.0,0.0,0.0,143360.0,0.0,0.0,201924280320.0,0.0,0.0,0.0,0.0,0.0,628800.0,0.0,0.0,8000.0,0.0,0.0
slowheat_derpp_hidden_beta_30_budget_0.25,0.85584,0.00768305494795746,0.004762006792659312,0.15709999999999996,0.011611895241996944,0.007197127235532556,-0.15709999999999996,0.011611895241996944,0.007197127235532556,-0.17770000000000002,0.08968283621246102,0.05558599777322022,0.98332,0.001549767007578175,0.0009605555429599704,0.008325000000000008,0.0024834172245337916,0.0015392379427640317,0.12747999999999995,0.008180844835481392,0.005070540161451146,4.263090551493224,0.045289971295873775,0.02807101503388732,143360.0,0.0,0.0,143360.0,0.0,0.0,202331580800.0,0.0,0.0,407300480.0,0.0,0.0,628800.0,0.0,0.0,8000.0,0.0,0.0
er_ace,0.71208,0.011055496370584181,0.006852267642175106,0.041200000000000014,0.011975553803014245,0.007422525146845619,0.46487500000000004,0.04668842498711836,0.02893778561174146,-0.17830000000000001,0.08918666442417898,0.055278467312728966,0.98376,0.0016727887560066294,0.001036805212606921,0.010775000000000007,0.0029117816233746327,0.0018047409478617379,0.27168000000000003,0.01089391267329297,0.006752117029001591,2.580120226292638,0.06629847562637159,0.04109222092179256,143360.0,0.0,0.0,143360.0,0.0,0.0,201924280320.0,0.0,0.0,0.0,0.0,0.0,628800.0,0.0,0.0,0.0,0.0,0.0
slowheat_er_ace_hidden_beta_30_budget_0.25,0.7112800000000001,0.012362020690629616,0.007662059805445392,0.04645000000000002,0.010754714728382561,0.0066658412489014095,0.4996499999999999,0.04083217685437145,0.02530804541379415,-0.17575000000000002,0.09138973319434374,0.056643943483247465,0.9841599999999999,0.0019109043815836392,0.0011843908063735636,0.009275000000000005,0.0020798303883837314,0.0012890922301285385,0.27287999999999996,0.012095251593543238,0.007496714606042044,4.172605422209017,0.05052694745885858,0.03131692648838739,143360.0,0.0,0.0,143360.0,0.0,0.0,202331580800.0,0.0,0.0,407300480.0,0.0,0.0,628800.0,0.0,0.0,0.0,0.0,0.0
