method,final_average_accuracy,average_forgetting,backward_transfer,forward_transfer,task_aware_final_accuracy,task_aware_forgetting,classifier_gap,elapsed_seconds,learner_examples_processed,total_model_examples_processed,estimated_total_flops,estimated_overhead_flops,fastheat_overhead_flops,fastheat_state_bytes,slowheat_state_bytes,method_state_bytes,replay_memory_bytes,stored_logits_bytes,replay_metadata_bytes,selector_forward_examples,selection_seconds
slowheat,0.1355,0.8334999999999999,-0.8334999999999999,-0.268875,0.5355000000000001,0.33349999999999996,0.4000000000000001,205.97458523898968,201600,201600,671862384943630,23062831630,0,0,82128,82128,0,0,0,0,0.0
dualheat,0.1189,0.77925,-0.77925,-0.322875,0.5189,0.27925,0.4,218.88792624897906,201600,201600,672055456457230,216134345230,193071513600,7936,82128,90064,0,0,0,0,0.0
