method,final_average_accuracy,average_forgetting,backward_transfer,forward_transfer,task_aware_final_accuracy,task_aware_forgetting,classifier_gap,elapsed_seconds,learner_examples_processed,total_model_examples_processed,estimated_total_flops,estimated_overhead_flops,replay_memory_bytes,stored_logits_bytes
vanilla,0.19619999999999999,0.99575,-0.99575,-0.17825,0.6439999999999999,0.43600000000000005,0.4477999999999999,1.6669101440347731,102400,102400,144231628800,0,0,0
slowheat_hidden_beta_30_budget_0.25,0.195,0.994,-0.994,-0.17825,0.7172,0.34125000000000005,0.5222,3.3832104379544035,102400,102400,144576014720,344385920,0,0
replay,0.7594,0.29025,-0.29025,-0.17725,0.9829999999999999,0.015500000000000014,0.2235999999999999,2.4532987700076774,143360,143360,201924280320,0,628800,0
slowheat_replay_hidden_beta_30_budget_0.25,0.7772,0.26375,-0.26375,-0.17425,0.9832000000000001,0.01150000000000001,0.20600000000000007,4.26583191298414,143360,143360,202331580800,407300480,628800,0
derpp,0.8141999999999999,0.221,-0.221,-0.17775,0.9814,0.016500000000000015,0.16720000000000013,2.6562501789885573,143360,143360,201924280320,0,628800,8000
slowheat_derpp_hidden_beta_30_budget_0.25,0.8496,0.16349999999999998,-0.16349999999999998,-0.1755,0.9853999999999999,0.007750000000000007,0.13579999999999992,4.104036602017004,143360,143360,202331580800,407300480,628800,8000
er_ace,0.7054,0.04500000000000001,0.49324999999999997,-0.17825,0.9823999999999999,0.015000000000000013,0.2769999999999999,2.562316349009052,143360,143360,201924280320,0,628800,0
slowheat_er_ace_hidden_beta_30_budget_0.25,0.7101999999999999,0.04275000000000001,0.5640000000000001,-0.17825,0.986,0.009500000000000008,0.27580000000000005,4.258079681021627,143360,143360,202331580800,407300480,628800,0
