method,final_average_accuracy,average_forgetting,backward_transfer,forward_transfer,task_aware_final_accuracy,task_aware_forgetting,classifier_gap,elapsed_seconds,learner_examples_processed,total_model_examples_processed,estimated_total_flops,estimated_overhead_flops,replay_memory_bytes,stored_logits_bytes
replay,0.93456,0.0403,-0.0403,0.030499999999999996,0.93456,0.0403,0.0,11.867568404006306,707840,707840,2272336281600,0,628800,0
distillation,0.6568799999999999,0.2538,-0.2538,0.032299999999999995,0.6568799999999999,0.2538,0.0,10.7647382330033,505600,910080,2055923302400,0,0,0
slowheat_replay,0.9479599999999999,0.019000000000000017,-0.019000000000000017,0.023,0.9479599999999999,0.019000000000000017,0.0,23.924320769991027,707840,707840,2276655594260,4319312660,628800,0
slowheat_distillation,0.6422800000000001,0.1567,-0.1567,0.043649999999999994,0.6422800000000001,0.1567,0.0,21.936979658989003,505600,910080,2059613244180,3689941780,0,0
derpp,0.9587199999999999,0.010349999999999998,-0.010349999999999998,0.0273,0.9587199999999999,0.010349999999999998,0.0,12.283988509996561,707840,707840,2272336281600,0,628800,8000
slowheat_derpp_hidden_beta_30_budget_0.25,0.9605600000000001,0.003999999999999948,-0.0038499999999999646,0.0177,0.9605600000000001,0.003999999999999948,0.0,21.186438530974556,707840,707840,2276617128960,4280847360,628800,8000
er_ace,0.93524,0.04014999999999999,-0.04014999999999999,0.026350000000000002,0.93524,0.04014999999999999,0.0,13.03399866897962,707840,707840,2272336281600,0,628800,0
slowheat_er_ace_hidden_beta_30_budget_0.25,0.9382000000000001,0.029799999999999993,-0.029799999999999993,0.022500000000000006,0.9382000000000001,0.029799999999999993,0.0,21.072682567988522,707840,707840,2276617128960,4280847360,628800,0
agem,0.93628,0.038349999999999995,-0.038349999999999995,0.0349,0.93628,0.038349999999999995,0.0,13.580011155019747,707840,707840,2272336281600,0,628800,0
ewc,0.7936799999999999,0.21705000000000002,-0.21705000000000002,0.03559999999999999,0.7936799999999999,0.21705000000000002,0.0,14.23911410997971,505600,505600,1629872762610,6775418610,0,0
si,0.9253599999999998,0.0446,-0.0446,0.030649999999999993,0.9253599999999998,0.0446,0.0,15.459783275000518,505600,505600,1636230243180,13132899180,0,0
lwf_calibrated,0.29619999999999996,0.011800000000000012,-0.010550000000000007,0.039650000000000005,0.29619999999999996,0.011800000000000012,0.0,11.432173440000042,505600,910080,2055923302400,0,0,0
replay_balanced,0.93524,0.04014999999999999,-0.04014999999999999,0.026350000000000002,0.93524,0.04014999999999999,0.0,11.735683036997216,707840,707840,2272336281600,0,628800,0
replay_more_epochs,0.92912,0.04930000000000001,-0.04930000000000001,0.026,0.92912,0.04930000000000001,0.0,23.539990541990846,1415680,1415680,4544672563200,0,628800,0
replay_early_stopping,0.9388,0.026150000000000034,-0.026150000000000034,0.026000000000000002,0.9388,0.026150000000000034,0.0,8.79173082500347,510656,510656,1639328317440,0,628800,0
replay_global_lr_reduction,0.9051600000000001,0.02620000000000003,-0.02620000000000003,0.010549999999999997,0.9051600000000001,0.02620000000000003,0.0,12.018880440009525,707840,707840,2272336281600,0,628800,0
slowheat_replay_hidden_beta_30_budget_0.25,0.9382400000000001,0.03130000000000002,-0.03130000000000002,0.02115,0.9382400000000001,0.03130000000000002,0.0,20.371857557998737,707840,707840,2276617128960,4280847360,628800,0
slowheat_hidden_beta_30_budget_0.25,0.77,0.2417,-0.2417,0.01915,0.77,0.2417,0.0,16.281903567985864,505600,505600,1626756910080,3659566080,0,0
slowheat_replay_hidden_adaptive_beta_30_budget_0.25,0.9396000000000001,0.028799999999999965,-0.028799999999999965,0.020500000000000004,0.9396000000000001,0.028799999999999965,0.0,20.46035879701958,707840,707840,2276617128960,4280847360,628800,0
slowheat_replay_partial_output_beta_30_budget_0.25,0.9446399999999999,0.023900000000000005,-0.023900000000000005,0.026199999999999998,0.9446399999999999,0.023900000000000005,0.0,23.985800452996045,707840,707840,2276655594260,4319312660,628800,0
slowheat_replay_hidden_beta_30_budget_0.25_calibrated,0.9382400000000001,0.03130000000000002,-0.03130000000000002,0.02115,0.9382400000000001,0.03130000000000002,0.0,20.651943277014652,707840,707840,2276617128960,4280847360,628800,0
