method,final_average_accuracy,average_forgetting,backward_transfer,forward_transfer,task_aware_final_accuracy,task_aware_forgetting,classifier_gap,elapsed_seconds,learner_examples_processed,total_model_examples_processed,estimated_total_flops,estimated_overhead_flops,replay_memory_bytes,stored_logits_bytes,replay_metadata_bytes,selector_forward_examples,selection_seconds
replay,0.4096,0.72125,-0.72125,-0.11925000000000001,0.8938,0.12025,0.4842,6.1950837500007765,143360,153360,206619320320,0,628800,0,6400,10000,0.09799672899680445
slowheat_replay_hidden_beta_30_budget_0.25,0.4266,0.6957499999999999,-0.6957499999999999,-0.11925000000000001,0.9229999999999998,0.08299999999999999,0.49639999999999984,8.649884176000342,143360,153360,207026620800,407300480,628800,0,6400,10000,0.09726389300340088
