method,final_average_accuracy,average_forgetting,backward_transfer,forward_transfer,task_aware_final_accuracy,task_aware_forgetting,classifier_gap,elapsed_seconds,learner_examples_processed,total_model_examples_processed,estimated_total_flops,estimated_overhead_flops,replay_memory_bytes,stored_logits_bytes,replay_metadata_bytes,selector_forward_examples,selection_seconds
replay,0.9319599999999999,0.0378,-0.0378,-0.0205,0.9319599999999999,0.0378,0.0,12.446432605000155,707840,707840,2272336281600,0,3144000,0,32000,0,0.02996147000521887
slowheat_replay_hidden_beta_30_budget_0.25,0.9380000000000001,0.026550000000000046,-0.026550000000000046,-0.02585,0.9380000000000001,0.026550000000000046,0.0,21.420091996005794,707840,707840,2276617128960,4280847360,3144000,0,32000,0,0.029355889004364144
