method,final_average_accuracy,average_forgetting,backward_transfer,forward_transfer,task_aware_final_accuracy,task_aware_forgetting,classifier_gap,elapsed_seconds,learner_examples_processed,total_model_examples_processed,estimated_total_flops,estimated_overhead_flops,replay_memory_bytes,stored_logits_bytes
vanilla,0.054700000000000006,0.5274444444444444,-0.5274444444444444,-0.022111111111111113,0.1654,0.40444444444444444,0.11069999999999999,43.173164195002755,409600,409600,9145260441600,0,0,0
slowheat,0.0524,0.5384444444444445,-0.5384444444444445,-0.022111111111111113,0.148,0.43222222222222223,0.09559999999999999,95.53397145398776,409600,409600,9159854145880,14593704280,0,0
slowheat_replay,0.0992,0.4783333333333333,-0.4783333333333333,-0.022000000000000002,0.42689999999999995,0.1296666666666667,0.32769999999999994,106.50004011200508,593920,593920,13276427534680,15799894360,24592000,0
slowheat_distillation,0.0543,0.5355555555555556,-0.5355555555555556,-0.022111111111111113,0.2141,0.35833333333333334,0.1598,103.06928925999091,409600,778240,11903432278360,14593704280,0,0
derpp,0.1123,0.43977777777777777,-0.43977777777777777,-0.021555555555555557,0.3855,0.1671111111111111,0.2732,60.67980235797586,593920,593920,13260627640320,0,24592000,800000
slowheat_derpp_hidden_beta_30_budget_0.25,0.1101,0.4454444444444445,-0.4454444444444445,-0.021777777777777778,0.4142,0.13466666666666666,0.30410000000000004,104.73945960498531,593920,593920,13276025799680,15398159360,24592000,800000
er_ace,0.1361,0.1531111111111111,0.03788888888888889,-0.019666666666666666,0.4466,0.11566666666666668,0.3105,59.7792016910098,593920,593920,13260627640320,0,24592000,0
slowheat_er_ace_hidden_beta_30_budget_0.25,0.1488,0.14833333333333332,0.07233333333333333,-0.018555555555555554,0.46580000000000005,0.09866666666666668,0.31700000000000006,108.40339811900049,593920,593920,13276025799680,15398159360,24592000,0
agem,0.0548,0.5246666666666666,-0.5246666666666666,-0.02188888888888889,0.27949999999999997,0.275,0.22469999999999996,66.9630854910065,593920,593920,13260627640320,0,24592000,0
ewc,0.05550000000000001,0.5271111111111112,-0.5271111111111112,-0.022111111111111113,0.1664,0.40388888888888885,0.11089999999999998,68.13867211699835,409600,409600,9188184925160,42924483560,0,0
si,0.055700000000000006,0.5303333333333333,-0.5303333333333333,-0.022222222222222223,0.1969,0.3734444444444444,0.1412,82.673403030989,409600,409600,9224035989920,78775548320,0,0
lwf_calibrated,0.055200000000000006,0.533,-0.533,-0.022222222222222223,0.4377,0.1101111111111111,0.38249999999999995,52.49359475300298,409600,778240,11888838574080,0,0,0
replay_balanced,0.09290000000000001,0.4723333333333334,-0.4723333333333334,-0.022222222222222223,0.4112,0.14022222222222222,0.3183,58.11099756901967,593920,593920,13260627640320,0,24592000,0
replay_more_epochs,0.08460000000000001,0.4785555555555556,-0.4785555555555556,-0.021666666666666667,0.37560000000000004,0.1758888888888889,0.29100000000000004,114.62371380900731,1187840,1187840,26521255280640,0,24592000,0
slowheat_replay_hidden_beta_30_budget_0.25,0.0984,0.4737777777777778,-0.4737777777777778,-0.022333333333333334,0.4364,0.11233333333333334,0.338,103.62387690099422,593920,593920,13276025799680,15398159360,24592000,0
slowheat_hidden_beta_30_budget_0.25,0.0546,0.5305555555555554,-0.5305555555555554,-0.022333333333333334,0.15550000000000003,0.4184444444444445,0.10090000000000002,91.9746240460081,409600,409600,9159526138880,14265697280,0,0
slowheat_replay_hidden_adaptive_beta_30_budget_0.25,0.0988,0.47688888888888886,-0.47688888888888886,-0.022333333333333334,0.42569999999999997,0.13011111111111112,0.32689999999999997,106.01564213997335,593920,593920,13276025799680,15398159360,24592000,0
slowheat_replay_partial_output_beta_30_budget_0.25,0.09890000000000002,0.4828888888888889,-0.4828888888888889,-0.02188888888888889,0.4234,0.13777777777777778,0.3245,110.10528200297267,593920,593920,13276427534680,15799894360,24592000,0
slowheat_replay_hidden_beta_30_budget_0.25_calibrated,0.11850000000000001,0.4128888888888889,-0.4128888888888889,-0.022333333333333334,0.4364,0.11233333333333334,0.3179,111.19004184298683,593920,593920,13276025799680,15398159360,24592000,0
