reference,candidate,metric,seed,reference_value,candidate_value,difference
vanilla,slowheat_hidden_beta_30_budget_0.25,final_average_accuracy,2037868115,0.1695,0.17170000000000002,0.0022000000000000075
vanilla,slowheat_hidden_beta_30_budget_0.25,final_average_accuracy,197201656,0.17170000000000002,0.1728,0.0010999999999999899
vanilla,slowheat_hidden_beta_30_budget_0.25,final_average_accuracy,315911652,0.1714,0.1721,0.0007000000000000062
vanilla,slowheat_hidden_beta_30_budget_0.25,final_average_accuracy,1329807151,0.1678,0.1691,0.0012999999999999956
vanilla,slowheat_hidden_beta_30_budget_0.25,final_average_accuracy,661500785,0.1722,0.173,0.0007999999999999952
vanilla,slowheat_hidden_beta_30_budget_0.25,final_average_accuracy,881911756,0.1744,0.1715,-0.002899999999999986
vanilla,slowheat_hidden_beta_30_budget_0.25,final_average_accuracy,544969310,0.1716,0.1716,0.0
vanilla,slowheat_hidden_beta_30_budget_0.25,final_average_accuracy,498275854,0.1731,0.1721,-0.0010000000000000009
vanilla,slowheat_hidden_beta_30_budget_0.25,final_average_accuracy,1700414243,0.1736,0.1718,-0.001799999999999996
vanilla,slowheat_hidden_beta_30_budget_0.25,final_average_accuracy,303045716,0.1726,0.1718,-0.0007999999999999952
vanilla,slowheat_hidden_beta_30_budget_0.25,average_forgetting,2037868115,0.8280000000000001,0.82575,-0.0022500000000000853
vanilla,slowheat_hidden_beta_30_budget_0.25,average_forgetting,197201656,0.829125,0.824375,-0.004750000000000032
vanilla,slowheat_hidden_beta_30_budget_0.25,average_forgetting,315911652,0.828125,0.828625,0.0004999999999999449
vanilla,slowheat_hidden_beta_30_budget_0.25,average_forgetting,1329807151,0.82825,0.827625,-0.0006249999999999867
vanilla,slowheat_hidden_beta_30_budget_0.25,average_forgetting,661500785,0.8262499999999999,0.8314999999999999,0.005249999999999977
vanilla,slowheat_hidden_beta_30_budget_0.25,average_forgetting,881911756,0.8203750000000001,0.8326250000000001,0.012249999999999983
vanilla,slowheat_hidden_beta_30_budget_0.25,average_forgetting,544969310,0.826125,0.829125,0.0030000000000000027
vanilla,slowheat_hidden_beta_30_budget_0.25,average_forgetting,498275854,0.8332499999999999,0.8246249999999999,-0.008624999999999994
vanilla,slowheat_hidden_beta_30_budget_0.25,average_forgetting,1700414243,0.8287500000000001,0.8340000000000001,0.005249999999999977
vanilla,slowheat_hidden_beta_30_budget_0.25,average_forgetting,303045716,0.8355,0.8290000000000001,-0.00649999999999995
vanilla,slowheat_hidden_beta_30_budget_0.25,backward_transfer,2037868115,-0.8280000000000001,-0.82575,0.0022500000000000853
vanilla,slowheat_hidden_beta_30_budget_0.25,backward_transfer,197201656,-0.829125,-0.824375,0.004750000000000032
vanilla,slowheat_hidden_beta_30_budget_0.25,backward_transfer,315911652,-0.828125,-0.828625,-0.0004999999999999449
vanilla,slowheat_hidden_beta_30_budget_0.25,backward_transfer,1329807151,-0.82825,-0.827625,0.0006249999999999867
vanilla,slowheat_hidden_beta_30_budget_0.25,backward_transfer,661500785,-0.8262499999999999,-0.8314999999999999,-0.005249999999999977
vanilla,slowheat_hidden_beta_30_budget_0.25,backward_transfer,881911756,-0.8203750000000001,-0.8326250000000001,-0.012249999999999983
vanilla,slowheat_hidden_beta_30_budget_0.25,backward_transfer,544969310,-0.826125,-0.829125,-0.0030000000000000027
vanilla,slowheat_hidden_beta_30_budget_0.25,backward_transfer,498275854,-0.8332499999999999,-0.8246249999999999,0.008624999999999994
vanilla,slowheat_hidden_beta_30_budget_0.25,backward_transfer,1700414243,-0.8287500000000001,-0.8340000000000001,-0.005249999999999977
vanilla,slowheat_hidden_beta_30_budget_0.25,backward_transfer,303045716,-0.8355,-0.8290000000000001,0.00649999999999995
vanilla,slowheat_hidden_beta_30_budget_0.25,forward_transfer,2037868115,-0.152875,-0.15637500000000001,-0.003500000000000003
vanilla,slowheat_hidden_beta_30_budget_0.25,forward_transfer,197201656,-0.085375,-0.062625,0.022750000000000006
