method,final_average_accuracy,average_forgetting,backward_transfer,forward_transfer,task_aware_final_accuracy,task_aware_forgetting,classifier_gap,elapsed_seconds,learner_examples_processed,total_model_examples_processed,estimated_total_flops,estimated_overhead_flops,replay_memory_bytes,stored_logits_bytes,replay_metadata_bytes,selector_forward_examples,selection_seconds
replay,0.7834,0.25875,-0.25875,-0.15225,0.9857999999999999,0.009750000000000009,0.2023999999999999,6.086467154000275,143360,153360,206696120320,76800000,628800,0,6400,10000,0.13890468799945666
slowheat_replay_hidden_beta_30_budget_0.25,0.8076000000000001,0.221,-0.221,-0.1525,0.9862,0.005250000000000005,0.17859999999999987,8.661899490001815,143360,153360,207103420800,484100480,628800,0,6400,10000,0.14151837999816053
