method,final_average_accuracy,average_forgetting,backward_transfer,forward_transfer,task_aware_final_accuracy,task_aware_forgetting,classifier_gap,elapsed_seconds,learner_examples_processed,total_model_examples_processed,estimated_total_flops,estimated_overhead_flops,replay_memory_bytes,stored_logits_bytes
vanilla,0.6878,0.346,-0.346,0.011300000000000008,0.6878,0.346,0.0,7.301881741004763,505600,505600,1623097344000,0,0,0
slowheat,0.86296,0.12044999999999997,-0.12044999999999997,0.008950000000000003,0.86296,0.12044999999999997,0.0,18.754090015019756,505600,505600,1626787285780,3689941780,0,0
slowheat_beta_10,0.8324399999999998,0.16015,-0.16015,0.004,0.8324399999999998,0.16015,0.0,19.312009319022764,505600,505600,1626787285780,3689941780,0,0
slowheat_beta_30,0.86296,0.12044999999999997,-0.12044999999999997,0.008950000000000003,0.86296,0.12044999999999997,0.0,19.210616297001252,505600,505600,1626787285780,3689941780,0,0
slowheat_beta_100,0.88636,0.08629999999999999,-0.08629999999999999,0.010449999999999997,0.88636,0.08629999999999999,0.0,19.196797925018473,505600,505600,1626787285780,3689941780,0,0
slowheat_adaptive,0.85328,0.13169999999999998,-0.13169999999999998,0.007950000000000002,0.85328,0.13169999999999998,0.0,19.240060578013072,505600,505600,1626787285780,3689941780,0,0
slowheat_native_state,0.8926400000000001,0.08200000000000002,-0.08200000000000002,0.004699999999999999,0.8926400000000001,0.08200000000000002,0.0,17.398455582006136,505600,505600,1626787285780,3689941780,0,0
slowheat_unidirectional,0.8084,0.1893,-0.1893,0.006200000000000001,0.8084,0.1893,0.0,18.765077635005582,505600,505600,1626787285780,3689941780,0,0
slowheat_unbudgeted,0.8453600000000001,0.14025,-0.14025,0.006149999999999999,0.8453600000000001,0.14025,0.0,19.21310747798998,505600,505600,1626787285780,3689941780,0,0
slowheat_none,0.6546000000000001,0.3853,-0.3853,0.007050000000000004,0.6546000000000001,0.3853,0.0,19.19017956100288,505600,505600,1626787252300,3689908300,0,0
hard_freeze,0.90668,0.05245,-0.05245,0.0072499999999999995,0.90668,0.05245,0.0,18.712045286985813,505600,505600,1626787285780,3689941780,0,0
replay,0.9297599999999999,0.04365000000000002,-0.04365000000000002,0.010400000000000003,0.9297599999999999,0.04365000000000002,0.0,11.88794191100169,707840,707840,2272336281600,0,628800,0
distillation,0.76288,0.13914999999999997,-0.12689999999999999,0.0017000000000000105,0.76288,0.13914999999999997,0.0,11.060778073995607,505600,910080,2055923302400,0,0,0
slowheat_replay,0.94252,0.02015,-0.0199,0.008149999999999998,0.94252,0.02015,0.0,23.958515220001573,707840,707840,2276655594260,4319312660,628800,0
slowheat_distillation,0.66572,0.09614999999999997,-0.09614999999999997,0.00845,0.66572,0.09614999999999997,0.0,21.97357965397532,505600,910080,2059613244180,3689941780,0,0
derpp,0.9575199999999999,0.006699999999999956,-0.006699999999999956,0.014750000000000006,0.9575199999999999,0.006699999999999956,0.0,12.468545072013512,707840,707840,2272336281600,0,628800,8000
slowheat_derpp_hidden_beta_30_budget_0.25,0.95716,0.0035499999999999976,-0.003150000000000014,0.009700000000000004,0.95716,0.0035499999999999976,0.0,21.34445703800884,707840,707840,2276617128960,4280847360,628800,8000
er_ace,0.93324,0.038599999999999995,-0.038599999999999995,0.013850000000000001,0.93324,0.038599999999999995,0.0,13.14020399400033,707840,707840,2272336281600,0,628800,0
slowheat_er_ace_hidden_beta_30_budget_0.25,0.9357599999999999,0.028250000000000025,-0.028250000000000025,0.0037500000000000103,0.9357599999999999,0.028250000000000025,0.0,21.18763063798542,707840,707840,2276617128960,4280847360,628800,0
agem,0.9312799999999999,0.041549999999999976,-0.041549999999999976,0.013400000000000009,0.9312799999999999,0.041549999999999976,0.0,13.667095626005903,707840,707840,2272336281600,0,628800,0
ewc,0.7752800000000001,0.23649999999999996,-0.23649999999999996,0.013750000000000002,0.7752800000000001,0.23649999999999996,0.0,14.499099086999195,505600,505600,1629872762610,6775418610,0,0
si,0.9343999999999999,0.03169999999999998,-0.03169999999999998,0.007200000000000005,0.9343999999999999,0.03169999999999998,0.0,15.752539935987443,505600,505600,1636230243180,13132899180,0,0
lwf_calibrated,0.26876,0.039049999999999974,-0.036449999999999975,0.014400000000000007,0.26876,0.039049999999999974,0.0,11.380141650006408,505600,910080,2055923302400,0,0,0
replay_balanced,0.93324,0.038599999999999995,-0.038599999999999995,0.013850000000000001,0.93324,0.038599999999999995,0.0,12.570603047992336,707840,707840,2272336281600,0,628800,0
replay_more_epochs,0.91856,0.057499999999999996,-0.057499999999999996,0.017600000000000005,0.91856,0.057499999999999996,0.0,24.689197724015685,1415680,1415680,4544672563200,0,628800,0
replay_early_stopping,0.9358000000000001,0.035,-0.035,0.009950000000000004,0.9358000000000001,0.035,0.0,12.30732548100059,723008,723008,2321029201920,0,628800,0
replay_global_lr_reduction,0.8985199999999999,0.032200000000000006,-0.032200000000000006,0.023950000000000003,0.8985199999999999,0.032200000000000006,0.0,12.123903727013385,707840,707840,2272336281600,0,628800,0
slowheat_replay_hidden_beta_30_budget_0.25,0.93568,0.02920000000000003,-0.02920000000000003,0.009450000000000004,0.93568,0.02920000000000003,0.0,20.747165206004865,707840,707840,2276617128960,4280847360,628800,0
slowheat_hidden_beta_30_budget_0.25,0.797,0.20220000000000002,-0.20220000000000002,0.008300000000000009,0.797,0.20220000000000002,0.0,16.57448361700517,505600,505600,1626756910080,3659566080,0,0
slowheat_replay_hidden_adaptive_beta_30_budget_0.25,0.9372,0.026900000000000007,-0.026900000000000007,0.010500000000000006,0.9372,0.026900000000000007,0.0,20.707998876983766,707840,707840,2276617128960,4280847360,628800,0
slowheat_replay_partial_output_beta_30_budget_0.25,0.94072,0.02240000000000003,-0.02210000000000001,0.0038000000000000013,0.94072,0.02240000000000003,0.0,24.048923301976174,707840,707840,2276655594260,4319312660,628800,0
slowheat_replay_hidden_beta_30_budget_0.25_calibrated,0.93568,0.02920000000000003,-0.02920000000000003,0.009450000000000004,0.93568,0.02920000000000003,0.0,20.78265328099951,707840,707840,2276617128960,4280847360,628800,0
