method,final_average_accuracy_mean,final_average_accuracy_std,final_average_accuracy_ci95,average_forgetting_mean,average_forgetting_std,average_forgetting_ci95,backward_transfer_mean,backward_transfer_std,backward_transfer_ci95,forward_transfer_mean,forward_transfer_std,forward_transfer_ci95,task_aware_final_accuracy_mean,task_aware_final_accuracy_std,task_aware_final_accuracy_ci95,task_aware_forgetting_mean,task_aware_forgetting_std,task_aware_forgetting_ci95,classifier_gap_mean,classifier_gap_std,classifier_gap_ci95,elapsed_seconds_mean,elapsed_seconds_std,elapsed_seconds_ci95,learner_examples_processed_mean,learner_examples_processed_std,learner_examples_processed_ci95,total_model_examples_processed_mean,total_model_examples_processed_std,total_model_examples_processed_ci95,estimated_total_flops_mean,estimated_total_flops_std,estimated_total_flops_ci95,estimated_overhead_flops_mean,estimated_overhead_flops_std,estimated_overhead_flops_ci95,fastheat_overhead_flops_mean,fastheat_overhead_flops_std,fastheat_overhead_flops_ci95,fastheat_state_bytes_mean,fastheat_state_bytes_std,fastheat_state_bytes_ci95,slowheat_state_bytes_mean,slowheat_state_bytes_std,slowheat_state_bytes_ci95,method_state_bytes_mean,method_state_bytes_std,method_state_bytes_ci95,replay_memory_bytes_mean,replay_memory_bytes_std,replay_memory_bytes_ci95,stored_logits_bytes_mean,stored_logits_bytes_std,stored_logits_bytes_ci95,replay_metadata_bytes_mean,replay_metadata_bytes_std,replay_metadata_bytes_ci95,selector_forward_examples_mean,selector_forward_examples_std,selector_forward_examples_ci95,selection_seconds_mean,selection_seconds_std,selection_seconds_ci95
slowheat,0.17526666666666668,0.004500370355130059,0.005092648470535209,0.8742083333333334,0.013680125486753873,0.015480519299357409,-0.8742083333333334,0.013680125486753873,0.015480519299357409,-0.16549999999999998,0.07231484978896105,0.08183195606444547,0.5777333333333333,0.006892266197219392,0.007799333418810702,0.371125,0.011705367358609487,0.013245870111095027,0.4024666666666667,0.002417298767908769,0.002735431064953202,60.08835938065507,0.015369606861571882,0.0173923474513798,201600.0,0.0,0.0,201600.0,0.0,0.0,184806788477390.0,0.0,0.0,16757731790.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33324.0,0.0,0.0,33324.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dualheat,0.17500000000000002,0.0016522711641858284,0.001869720834777211,0.857625,0.005504259714076003,0.006228656222118331,-0.857625,0.005504259714076003,0.006228656222118331,-0.16474999999999998,0.07221095398206562,0.08171438689117111,0.5822,0.016772596698186027,0.018979979908665196,0.348625,0.024666842623246293,0.02791316012803519,0.4072,0.015554099138169361,0.017601120115871446,66.99811076900612,0.10123297499201767,0.11455589531051578,201600.0,0.0,0.0,201600.0,0.0,0.0,184905104765390.0,0.0,0.0,115074019790.0,0.0,0.0,98316288000.0,0.0,0.0,11008.0,0.0,0.0,33324.0,0.0,0.0,44332.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
