method,final_average_accuracy,average_forgetting,backward_transfer,forward_transfer,task_aware_final_accuracy,task_aware_forgetting,classifier_gap,elapsed_seconds,learner_examples_processed,total_model_examples_processed,estimated_total_flops,estimated_overhead_flops,fastheat_overhead_flops,fastheat_state_bytes,slowheat_state_bytes,method_state_bytes,replay_memory_bytes,stored_logits_bytes,replay_metadata_bytes,selector_forward_examples,selection_seconds
slowheat,0.12569999999999998,0.8195,-0.8195,-0.06000000000000001,0.526,0.319125,0.40030000000000004,205.9563332159887,201600,201600,671862384943630,23062831630,0,0,82128,82128,0,0,0,0,0.0
dualheat,0.1,0.734875,-0.734875,-0.05737500000000001,0.5,0.234875,0.4,216.71028353399015,201600,201600,672055456457230,216134345230,193071513600,7936,82128,90064,0,0,0,0,0.0
