method,final_average_accuracy,average_forgetting,backward_transfer,forward_transfer,task_aware_final_accuracy,task_aware_forgetting,classifier_gap,elapsed_seconds,learner_examples_processed,total_model_examples_processed,estimated_total_flops,estimated_overhead_flops,replay_memory_bytes,stored_logits_bytes
slowheat_distillation,0.196,0.9835,-0.9835,-0.03425,0.9216000000000001,0.07650000000000001,0.7256,4.422064263024367,102400,184320,183042910600,349514120,0,0
derpp,0.8298,0.19524999999999998,-0.19524999999999998,-0.03425,0.9856,0.0072500000000000064,0.15580000000000005,2.6872179050114937,143360,143360,201924280320,0,628800,8000
slowheat_derpp_hidden_beta_30_budget_0.25,0.8630000000000001,0.14499999999999996,-0.14499999999999996,-0.03425,0.982,0.0072500000000000064,0.11899999999999988,4.288473722990602,143360,143360,202331580800,407300480,628800,8000
er_ace,0.7102,0.029249999999999998,0.49,-0.03425,0.9812,0.013249999999999984,0.2709999999999999,2.60091757500777,143360,143360,201924280320,0,628800,0
slowheat_er_ace_hidden_beta_30_budget_0.25,0.692,0.04575000000000001,0.47850000000000004,-0.03425,0.9853999999999999,0.0072500000000000064,0.2934,4.205767036997713,143360,143360,202331580800,407300480,628800,0
agem,0.1958,0.99425,-0.99425,-0.03425,0.8846,0.13324999999999998,0.6888000000000001,2.70903993799584,143360,143360,201924280320,0,628800,0
ewc,0.1958,0.993,-0.993,-0.03425,0.6892,0.37625,0.49340000000000006,2.847937982005533,102400,102400,144834778290,603149490,0,0
si,0.1956,0.9925,-0.9925,-0.03425,0.6975999999999999,0.365,0.5019999999999999,3.1385805780009832,102400,102400,145402655880,1171027080,0,0
lwf_calibrated,0.195,0.99325,-0.99325,-0.03425,0.8266,0.20375,0.6315999999999999,2.255834877025336,102400,184320,182693396480,0,0,0
replay_balanced,0.7868,0.25025,-0.25025,-0.034,0.9833999999999999,0.009500000000000008,0.19659999999999989,2.3441696260124445,143360,143360,201924280320,0,628800,0
replay_more_epochs,0.754,0.29274999999999995,-0.29274999999999995,-0.011999999999999997,0.982,0.01200000000000001,0.22799999999999998,4.913005502021406,286720,286720,403848560640,0,628800,0
replay_early_stopping,0.7866,0.247,-0.247,-0.012999999999999998,0.9829999999999999,0.009500000000000008,0.1963999999999999,1.9961275579989888,111616,111616,157212475392,0,628800,0
replay_global_lr_reduction,0.6801999999999999,0.359,-0.359,-0.019999999999999997,0.9712,0.007249999999999979,0.29100000000000004,2.507067263999488,143360,143360,201924280320,0,628800,0
slowheat_replay_hidden_beta_30_budget_0.25,0.7460000000000001,0.29674999999999996,-0.29674999999999996,-0.02,0.9804,0.01125000000000001,0.23439999999999994,4.137530945998151,143360,143360,202331580800,407300480,628800,0
slowheat_hidden_beta_30_budget_0.25,0.196,0.9924999999999999,-0.9924999999999999,-0.03425,0.8213999999999999,0.21075,0.6254,3.251088974007871,102400,102400,144576014720,344385920,0,0
slowheat_replay_hidden_adaptive_beta_30_budget_0.25,0.7605999999999999,0.279,-0.279,-0.023749999999999997,0.9814,0.009500000000000008,0.2208000000000001,4.11836508999113,143360,143360,202331580800,407300480,628800,0
slowheat_replay_partial_output_beta_30_budget_0.25,0.7584,0.28125,-0.28125,-0.01975,0.9790000000000001,0.012250000000000011,0.22060000000000013,4.856279236002592,143360,143360,202338347400,414067080,628800,0
slowheat_replay_hidden_beta_30_budget_0.25_calibrated,0.8301999999999999,0.1825,-0.1825,-0.030749999999999996,0.9804,0.01125000000000001,0.1502000000000001,4.2175768900197,143360,143360,202331580800,407300480,628800,0
