method,final_average_accuracy,average_forgetting,backward_transfer,forward_transfer,task_aware_final_accuracy,task_aware_forgetting,classifier_gap,elapsed_seconds,learner_examples_processed,total_model_examples_processed,estimated_total_flops,estimated_overhead_flops,replay_memory_bytes,stored_logits_bytes,replay_metadata_bytes,selector_forward_examples,selection_seconds
vanilla,0.1734,0.852875,-0.852875,-0.169125,0.5909,0.331,0.4175,7.9586280879957485,201600,201600,6780882124800,0,0,0,0,0,0.0
slowheat_hidden_beta_30_budget_0.25,0.1719,0.830125,-0.830125,-0.16975,0.724,0.14,0.5521,11.485451594999176,201600,201600,6780990084320,107959520,0,0,0,0,0.0
