method,final_average_accuracy,average_forgetting,backward_transfer,forward_transfer,task_aware_final_accuracy,task_aware_forgetting,classifier_gap,elapsed_seconds,learner_examples_processed,total_model_examples_processed,estimated_total_flops,estimated_overhead_flops,replay_memory_bytes,stored_logits_bytes,replay_metadata_bytes,selector_forward_examples,selection_seconds
replay,0.45920000000000005,0.6569999999999999,-0.6569999999999999,-0.11675,0.9433999999999999,0.058000000000000024,0.48419999999999985,6.095368579000933,143360,153360,207108280320,488960000,628800,0,6400,10000,0.16607445499903406
slowheat_replay_hidden_beta_30_budget_0.25,0.45620000000000005,0.6579999999999999,-0.6579999999999999,-0.1155,0.9282,0.07499999999999998,0.472,8.641683740999724,143360,153360,207515580800,896260480,628800,0,6400,10000,0.16743233000306645
