method,final_average_accuracy,average_forgetting,backward_transfer,forward_transfer,task_aware_final_accuracy,task_aware_forgetting,classifier_gap,elapsed_seconds,learner_examples_processed,total_model_examples_processed,estimated_total_flops,estimated_overhead_flops,replay_memory_bytes,stored_logits_bytes,replay_metadata_bytes,selector_forward_examples,selection_seconds
replay,0.94024,0.029050000000000048,-0.029050000000000048,0.021699999999999997,0.94024,0.029050000000000048,0.0,59.2239000329937,707840,757840,2326608281600,768000000,3144000,0,32000,50000,1.4036229820048902
slowheat_replay_hidden_beta_30_budget_0.25,0.9418000000000001,0.021600000000000008,-0.021600000000000008,0.005900000000000001,0.9418000000000001,0.021600000000000008,0.0,88.31446852099907,707840,757840,2330889128960,5048847360,3144000,0,32000,50000,1.3996167309960583
