method,final_average_accuracy,average_forgetting,backward_transfer,forward_transfer,task_aware_final_accuracy,task_aware_forgetting,classifier_gap,elapsed_seconds,learner_examples_processed,total_model_examples_processed,estimated_total_flops,estimated_overhead_flops,replay_memory_bytes,stored_logits_bytes,replay_metadata_bytes,selector_forward_examples,selection_seconds
replay,0.7707999999999999,0.2715,-0.2715,-0.22825,0.9833999999999999,0.01125000000000001,0.2126,5.952472331999161,143360,143360,201924280320,0,628800,0,6400,0,0.007249579004565021
slowheat_replay_hidden_beta_30_budget_0.25,0.7674000000000001,0.27149999999999996,-0.27149999999999996,-0.22825,0.9794,0.012250000000000011,0.21199999999999997,8.608664392002538,143360,143360,202331580800,407300480,628800,0,6400,0,0.00712180699702003
