method,final_average_accuracy,average_forgetting,backward_transfer,forward_transfer,task_aware_final_accuracy,task_aware_forgetting,classifier_gap,elapsed_seconds,learner_examples_processed,total_model_examples_processed,estimated_total_flops,estimated_overhead_flops,replay_memory_bytes,stored_logits_bytes,replay_metadata_bytes,selector_forward_examples,selection_seconds
replay,0.92824,0.04375000000000001,-0.04375000000000001,0.018500000000000003,0.92824,0.04375000000000001,0.0,57.7053887990005,707840,707840,2272336281600,0,3144000,0,32000,0,0.028334668000752572
slowheat_replay_hidden_beta_30_budget_0.25,0.93468,0.03080000000000005,-0.03080000000000005,0.00985,0.93468,0.03080000000000005,0.0,84.69099566099976,707840,707840,2276617128960,4280847360,3144000,0,32000,0,0.028393867003615014
