method,final_average_accuracy,average_forgetting,backward_transfer,forward_transfer,task_aware_final_accuracy,task_aware_forgetting,classifier_gap,elapsed_seconds,learner_examples_processed,total_model_examples_processed,estimated_total_flops,estimated_overhead_flops,replay_memory_bytes,stored_logits_bytes,replay_metadata_bytes,selector_forward_examples,selection_seconds
vanilla,0.1968,0.99175,-0.99175,-0.22825,0.6312,0.44875,0.4344,4.268870081999921,102400,102400,144231628800,0,0,0,0,0,0.0
slowheat_hidden_beta_30_budget_0.25,0.1958,0.99125,-0.99125,-0.22825,0.7724,0.27049999999999996,0.5766,6.958332477999647,102400,102400,144576014720,344385920,0,0,0,0,0.0
