method,final_average_accuracy,average_forgetting,backward_transfer,forward_transfer,task_aware_final_accuracy,task_aware_forgetting,classifier_gap,elapsed_seconds,learner_examples_processed,total_model_examples_processed,estimated_total_flops,estimated_overhead_flops,replay_memory_bytes,stored_logits_bytes,replay_metadata_bytes,selector_forward_examples,selection_seconds
vanilla,0.05600000000000001,0.5298888888888889,-0.5298888888888889,-0.005333333333333333,0.1562,0.41855555555555557,0.1002,11.241836967004929,409600,409600,9145260441600,0,0,0,0,0,0.0
slowheat_hidden_beta_30_budget_0.25,0.053500000000000006,0.5284444444444445,-0.5284444444444445,-0.005222222222222222,0.15950000000000003,0.4106666666666667,0.10600000000000002,20.916487497997878,409600,409600,9159526138880,14265697280,0,0,0,0,0.0
