reference,candidate,metric,seed,reference_value,candidate_value,difference
vanilla,slowheat_hidden_beta_30_budget_0.25,task_aware_forgetting,1223,0.491,0.31625000000000003,-0.17474999999999996
vanilla,slowheat_hidden_beta_30_budget_0.25,task_aware_forgetting,1523,0.33524999999999994,0.491,0.15575000000000006
vanilla,slowheat_hidden_beta_30_budget_0.25,task_aware_forgetting,1823,0.42925,0.27399999999999997,-0.15525000000000005
vanilla,slowheat_hidden_beta_30_budget_0.25,task_aware_forgetting,2129,0.49024999999999996,0.37975000000000003,-0.11049999999999993
vanilla,slowheat_hidden_beta_30_budget_0.25,task_aware_forgetting,2423,0.31675,0.18725,-0.12949999999999998
vanilla,slowheat_hidden_beta_30_budget_0.25,task_aware_forgetting,2729,0.42099999999999993,0.16649999999999998,-0.25449999999999995
vanilla,slowheat_hidden_beta_30_budget_0.25,task_aware_forgetting,3037,0.4185,0.21075,-0.20775
vanilla,slowheat_hidden_beta_30_budget_0.25,classifier_gap,311,0.5004,0.4538,-0.046599999999999975
vanilla,slowheat_hidden_beta_30_budget_0.25,classifier_gap,617,0.46959999999999996,0.5800000000000001,0.11040000000000011
vanilla,slowheat_hidden_beta_30_budget_0.25,classifier_gap,919,0.4771999999999999,0.5944,0.11720000000000014
vanilla,slowheat_hidden_beta_30_budget_0.25,classifier_gap,1223,0.4006,0.5398,0.13919999999999993
vanilla,slowheat_hidden_beta_30_budget_0.25,classifier_gap,1523,0.5262000000000001,0.3994,-0.12680000000000013
vanilla,slowheat_hidden_beta_30_budget_0.25,classifier_gap,1823,0.4526,0.5755999999999999,0.12299999999999989
vanilla,slowheat_hidden_beta_30_budget_0.25,classifier_gap,2129,0.40099999999999997,0.48939999999999995,0.08839999999999998
vanilla,slowheat_hidden_beta_30_budget_0.25,classifier_gap,2423,0.5416000000000001,0.645,0.10339999999999994
vanilla,slowheat_hidden_beta_30_budget_0.25,classifier_gap,2729,0.45720000000000005,0.6592000000000001,0.20200000000000007
vanilla,slowheat_hidden_beta_30_budget_0.25,classifier_gap,3037,0.4592,0.6254,0.16619999999999996
vanilla,slowheat_hidden_beta_30_budget_0.25,elapsed_seconds,311,1.715968325996073,3.187752315978287,1.4717839899822138
vanilla,slowheat_hidden_beta_30_budget_0.25,elapsed_seconds,617,1.6382610359869432,3.2126949570083525,1.5744339210214093
vanilla,slowheat_hidden_beta_30_budget_0.25,elapsed_seconds,919,1.4881798060087021,3.021503775002202,1.5333239689934999
vanilla,slowheat_hidden_beta_30_budget_0.25,elapsed_seconds,1223,1.470643142994959,3.2635230449959636,1.7928799020010047
vanilla,slowheat_hidden_beta_30_budget_0.25,elapsed_seconds,1523,1.6412592569831759,3.3814394829969388,1.7401802260137629
vanilla,slowheat_hidden_beta_30_budget_0.25,elapsed_seconds,1823,1.6097800630086567,3.330717670993181,1.7209376079845242
vanilla,slowheat_hidden_beta_30_budget_0.25,elapsed_seconds,2129,1.6420189359923825,3.2484553290123586,1.606436393019976
vanilla,slowheat_hidden_beta_30_budget_0.25,elapsed_seconds,2423,1.47260667901719,3.2800619339977857,1.8074552549805958
vanilla,slowheat_hidden_beta_30_budget_0.25,elapsed_seconds,2729,1.619050214998424,3.2444921050046105,1.6254418900061864
vanilla,slowheat_hidden_beta_30_budget_0.25,elapsed_seconds,3037,1.658836254995549,3.251088974007871,1.592252719012322
vanilla,slowheat_hidden_beta_30_budget_0.25,learner_examples_processed,311,102400.0,102400.0,0.0
vanilla,slowheat_hidden_beta_30_budget_0.25,learner_examples_processed,617,102400.0,102400.0,0.0
vanilla,slowheat_hidden_beta_30_budget_0.25,learner_examples_processed,919,102400.0,102400.0,0.0
vanilla,slowheat_hidden_beta_30_budget_0.25,learner_examples_processed,1223,102400.0,102400.0,0.0
vanilla,slowheat_hidden_beta_30_budget_0.25,learner_examples_processed,1523,102400.0,102400.0,0.0
vanilla,slowheat_hidden_beta_30_budget_0.25,learner_examples_processed,1823,102400.0,102400.0,0.0
vanilla,slowheat_hidden_beta_30_budget_0.25,learner_examples_processed,2129,102400.0,102400.0,0.0
vanilla,slowheat_hidden_beta_30_budget_0.25,learner_examples_processed,2423,102400.0,102400.0,0.0
vanilla,slowheat_hidden_beta_30_budget_0.25,learner_examples_processed,2729,102400.0,102400.0,0.0
vanilla,slowheat_hidden_beta_30_budget_0.25,learner_examples_processed,3037,102400.0,102400.0,0.0
vanilla,slowheat_hidden_beta_30_budget_0.25,total_model_examples_processed,311,102400.0,102400.0,0.0
vanilla,slowheat_hidden_beta_30_budget_0.25,total_model_examples_processed,617,102400.0,102400.0,0.0
vanilla,slowheat_hidden_beta_30_budget_0.25,total_model_examples_processed,919,102400.0,102400.0,0.0
vanilla,slowheat_hidden_beta_30_budget_0.25,total_model_examples_processed,1223,102400.0,102400.0,0.0
vanilla,slowheat_hidden_beta_30_budget_0.25,total_model_examples_processed,1523,102400.0,102400.0,0.0
vanilla,slowheat_hidden_beta_30_budget_0.25,total_model_examples_processed,1823,102400.0,102400.0,0.0
vanilla,slowheat_hidden_beta_30_budget_0.25,total_model_examples_processed,2129,102400.0,102400.0,0.0
vanilla,slowheat_hidden_beta_30_budget_0.25,total_model_examples_processed,2423,102400.0,102400.0,0.0
vanilla,slowheat_hidden_beta_30_budget_0.25,total_model_examples_processed,2729,102400.0,102400.0,0.0
vanilla,slowheat_hidden_beta_30_budget_0.25,total_model_examples_processed,3037,102400.0,102400.0,0.0
vanilla,slowheat_hidden_beta_30_budget_0.25,estimated_total_flops,311,144231628800.0,144576014720.0,344385920.0
vanilla,slowheat_hidden_beta_30_budget_0.25,estimated_total_flops,617,144231628800.0,144576014720.0,344385920.0
vanilla,slowheat_hidden_beta_30_budget_0.25,estimated_total_flops,919,144231628800.0,144576014720.0,344385920.0
vanilla,slowheat_hidden_beta_30_budget_0.25,estimated_total_flops,1223,144231628800.0,144576014720.0,344385920.0
vanilla,slowheat_hidden_beta_30_budget_0.25,estimated_total_flops,1523,144231628800.0,144576014720.0,344385920.0
vanilla,slowheat_hidden_beta_30_budget_0.25,estimated_total_flops,1823,144231628800.0,144576014720.0,344385920.0
vanilla,slowheat_hidden_beta_30_budget_0.25,estimated_total_flops,2129,144231628800.0,144576014720.0,344385920.0
vanilla,slowheat_hidden_beta_30_budget_0.25,estimated_total_flops,2423,144231628800.0,144576014720.0,344385920.0
vanilla,slowheat_hidden_beta_30_budget_0.25,estimated_total_flops,2729,144231628800.0,144576014720.0,344385920.0
vanilla,slowheat_hidden_beta_30_budget_0.25,estimated_total_flops,3037,144231628800.0,144576014720.0,344385920.0
vanilla,slowheat_hidden_beta_30_budget_0.25,estimated_overhead_flops,311,0.0,344385920.0,344385920.0
vanilla,slowheat_hidden_beta_30_budget_0.25,estimated_overhead_flops,617,0.0,344385920.0,344385920.0
vanilla,slowheat_hidden_beta_30_budget_0.25,estimated_overhead_flops,919,0.0,344385920.0,344385920.0
vanilla,slowheat_hidden_beta_30_budget_0.25,estimated_overhead_flops,1223,0.0,344385920.0,344385920.0
vanilla,slowheat_hidden_beta_30_budget_0.25,estimated_overhead_flops,1523,0.0,344385920.0,344385920.0
vanilla,slowheat_hidden_beta_30_budget_0.25,estimated_overhead_flops,1823,0.0,344385920.0,344385920.0
vanilla,slowheat_hidden_beta_30_budget_0.25,estimated_overhead_flops,2129,0.0,344385920.0,344385920.0
vanilla,slowheat_hidden_beta_30_budget_0.25,estimated_overhead_flops,2423,0.0,344385920.0,344385920.0
vanilla,slowheat_hidden_beta_30_budget_0.25,estimated_overhead_flops,2729,0.0,344385920.0,344385920.0
vanilla,slowheat_hidden_beta_30_budget_0.25,estimated_overhead_flops,3037,0.0,344385920.0,344385920.0
vanilla,slowheat_hidden_beta_30_budget_0.25,replay_memory_bytes,311,0.0,0.0,0.0
vanilla,slowheat_hidden_beta_30_budget_0.25,replay_memory_bytes,617,0.0,0.0,0.0
vanilla,slowheat_hidden_beta_30_budget_0.25,replay_memory_bytes,919,0.0,0.0,0.0
vanilla,slowheat_hidden_beta_30_budget_0.25,replay_memory_bytes,1223,0.0,0.0,0.0
vanilla,slowheat_hidden_beta_30_budget_0.25,replay_memory_bytes,1523,0.0,0.0,0.0
vanilla,slowheat_hidden_beta_30_budget_0.25,replay_memory_bytes,1823,0.0,0.0,0.0
vanilla,slowheat_hidden_beta_30_budget_0.25,replay_memory_bytes,2129,0.0,0.0,0.0
vanilla,slowheat_hidden_beta_30_budget_0.25,replay_memory_bytes,2423,0.0,0.0,0.0
vanilla,slowheat_hidden_beta_30_budget_0.25,replay_memory_bytes,2729,0.0,0.0,0.0
vanilla,slowheat_hidden_beta_30_budget_0.25,replay_memory_bytes,3037,0.0,0.0,0.0
vanilla,slowheat_hidden_beta_30_budget_0.25,stored_logits_bytes,311,0.0,0.0,0.0
vanilla,slowheat_hidden_beta_30_budget_0.25,stored_logits_bytes,617,0.0,0.0,0.0
vanilla,slowheat_hidden_beta_30_budget_0.25,stored_logits_bytes,919,0.0,0.0,0.0
vanilla,slowheat_hidden_beta_30_budget_0.25,stored_logits_bytes,1223,0.0,0.0,0.0
vanilla,slowheat_hidden_beta_30_budget_0.25,stored_logits_bytes,1523,0.0,0.0,0.0
vanilla,slowheat_hidden_beta_30_budget_0.25,stored_logits_bytes,1823,0.0,0.0,0.0
vanilla,slowheat_hidden_beta_30_budget_0.25,stored_logits_bytes,2129,0.0,0.0,0.0
vanilla,slowheat_hidden_beta_30_budget_0.25,stored_logits_bytes,2423,0.0,0.0,0.0
vanilla,slowheat_hidden_beta_30_budget_0.25,stored_logits_bytes,2729,0.0,0.0,0.0
vanilla,slowheat_hidden_beta_30_budget_0.25,stored_logits_bytes,3037,0.0,0.0,0.0
replay,slowheat_replay_hidden_beta_30_budget_0.25,final_average_accuracy,311,0.7567999999999999,0.783,0.026200000000000112
replay,slowheat_replay_hidden_beta_30_budget_0.25,final_average_accuracy,617,0.792,0.798,0.006000000000000005
replay,slowheat_replay_hidden_beta_30_budget_0.25,final_average_accuracy,919,0.7538,0.7674000000000001,0.013600000000000056
replay,slowheat_replay_hidden_beta_30_budget_0.25,final_average_accuracy,1223,0.752,0.7534,0.0013999999999999568
replay,slowheat_replay_hidden_beta_30_budget_0.25,final_average_accuracy,1523,0.7576,0.756,-0.0016000000000000458
replay,slowheat_replay_hidden_beta_30_budget_0.25,final_average_accuracy,1823,0.7548,0.7584,0.0035999999999999366
replay,slowheat_replay_hidden_beta_30_budget_0.25,final_average_accuracy,2129,0.7651999999999999,0.7712,0.006000000000000116
replay,slowheat_replay_hidden_beta_30_budget_0.25,final_average_accuracy,2423,0.7378,0.7416,0.0038000000000000256
replay,slowheat_replay_hidden_beta_30_budget_0.25,final_average_accuracy,2729,0.7552,0.7676000000000001,0.012400000000000078
replay,slowheat_replay_hidden_beta_30_budget_0.25,final_average_accuracy,3037,0.7684000000000001,0.7460000000000001,-0.022399999999999975
replay,slowheat_replay_hidden_beta_30_budget_0.25,average_forgetting,311,0.28675,0.24924999999999997,-0.03750000000000003
replay,slowheat_replay_hidden_beta_30_budget_0.25,average_forgetting,617,0.246,0.23675,-0.009250000000000008
replay,slowheat_replay_hidden_beta_30_budget_0.25,average_forgetting,919,0.29125,0.27225,-0.019000000000000017
replay,slowheat_replay_hidden_beta_30_budget_0.25,average_forgetting,1223,0.29700000000000004,0.29025,-0.006750000000000034
replay,slowheat_replay_hidden_beta_30_budget_0.25,average_forgetting,1523,0.28874999999999995,0.28700000000000003,-0.0017499999999999183
replay,slowheat_replay_hidden_beta_30_budget_0.25,average_forgetting,1823,0.29275000000000007,0.28425,-0.008500000000000063
replay,slowheat_replay_hidden_beta_30_budget_0.25,average_forgetting,2129,0.27875,0.26649999999999996,-0.012250000000000039
replay,slowheat_replay_hidden_beta_30_budget_0.25,average_forgetting,2423,0.31699999999999995,0.30899999999999994,-0.008000000000000007
replay,slowheat_replay_hidden_beta_30_budget_0.25,average_forgetting,2729,0.291,0.26875000000000004,-0.022249999999999936
replay,slowheat_replay_hidden_beta_30_budget_0.25,average_forgetting,3037,0.27475,0.29674999999999996,0.021999999999999964
replay,slowheat_replay_hidden_beta_30_budget_0.25,backward_transfer,311,-0.28675,-0.24924999999999997,0.03750000000000003
replay,slowheat_replay_hidden_beta_30_budget_0.25,backward_transfer,617,-0.246,-0.23675,0.009250000000000008
replay,slowheat_replay_hidden_beta_30_budget_0.25,backward_transfer,919,-0.29125,-0.27225,0.019000000000000017
replay,slowheat_replay_hidden_beta_30_budget_0.25,backward_transfer,1223,-0.29700000000000004,-0.29025,0.006750000000000034
replay,slowheat_replay_hidden_beta_30_budget_0.25,backward_transfer,1523,-0.28874999999999995,-0.28700000000000003,0.0017499999999999183
replay,slowheat_replay_hidden_beta_30_budget_0.25,backward_transfer,1823,-0.29275000000000007,-0.28425,0.008500000000000063
replay,slowheat_replay_hidden_beta_30_budget_0.25,backward_transfer,2129,-0.27875,-0.26649999999999996,0.012250000000000039
replay,slowheat_replay_hidden_beta_30_budget_0.25,backward_transfer,2423,-0.31699999999999995,-0.30899999999999994,0.008000000000000007
replay,slowheat_replay_hidden_beta_30_budget_0.25,backward_transfer,2729,-0.291,-0.26875000000000004,0.022249999999999936
replay,slowheat_replay_hidden_beta_30_budget_0.25,backward_transfer,3037,-0.27475,-0.29674999999999996,-0.021999999999999964
replay,slowheat_replay_hidden_beta_30_budget_0.25,forward_transfer,311,-0.07850000000000001,-0.07850000000000001,0.0
replay,slowheat_replay_hidden_beta_30_budget_0.25,forward_transfer,617,-0.23625,-0.22749999999999998,0.008750000000000008
replay,slowheat_replay_hidden_beta_30_budget_0.25,forward_transfer,919,-0.04825,-0.0475,0.0007500000000000007
replay,slowheat_replay_hidden_beta_30_budget_0.25,forward_transfer,1223,-0.19124999999999998,-0.19174999999999998,-0.0005000000000000004
replay,slowheat_replay_hidden_beta_30_budget_0.25,forward_transfer,1523,-0.0645,-0.06625,-0.0017500000000000016
replay,slowheat_replay_hidden_beta_30_budget_0.25,forward_transfer,1823,-0.1615,-0.1615,0.0
replay,slowheat_replay_hidden_beta_30_budget_0.25,forward_transfer,2129,-0.124,-0.12475,-0.0007500000000000007
replay,slowheat_replay_hidden_beta_30_budget_0.25,forward_transfer,2423,-0.16674999999999998,-0.16674999999999998,0.0
replay,slowheat_replay_hidden_beta_30_budget_0.25,forward_transfer,2729,-0.23175,-0.23175,0.0
