method,final_average_accuracy,average_forgetting,backward_transfer,forward_transfer,task_aware_final_accuracy,task_aware_forgetting,classifier_gap,elapsed_seconds,learner_examples_processed,total_model_examples_processed,estimated_total_flops,estimated_overhead_flops,replay_memory_bytes,stored_logits_bytes,replay_metadata_bytes,selector_forward_examples,selection_seconds
replay,0.49560000000000004,0.6167499999999999,-0.6167499999999999,-0.04075,0.9528000000000001,0.049250000000000016,0.45720000000000005,6.135278064000886,143360,153360,207108280320,488960000,628800,0,6400,10000,0.1662471759991604
slowheat_replay_hidden_beta_30_budget_0.25,0.5054000000000001,0.599,-0.599,-0.037000000000000005,0.9642,0.032,0.4587999999999999,8.74222695699791,143360,153360,207515580800,896260480,628800,0,6400,10000,0.1670978229958564
