method,final_average_accuracy,average_forgetting,backward_transfer,forward_transfer,task_aware_final_accuracy,task_aware_forgetting,classifier_gap,elapsed_seconds,learner_examples_processed,total_model_examples_processed,estimated_total_flops,estimated_overhead_flops,replay_memory_bytes,stored_logits_bytes,replay_metadata_bytes,selector_forward_examples,selection_seconds
vanilla,0.1972,0.9924999999999999,-0.9924999999999999,-0.12675,0.7626,0.28574999999999995,0.5653999999999999,4.338322445000813,102400,102400,144231628800,0,0,0,0,0,0.0
slowheat_hidden_beta_30_budget_0.25,0.19319999999999998,0.9930000000000001,-0.9930000000000001,-0.12675,0.8118000000000001,0.21975,0.6186,6.912551514997176,102400,102400,144576014720,344385920,0,0,0,0,0.0
