method,final_average_accuracy,average_forgetting,backward_transfer,forward_transfer,task_aware_final_accuracy,task_aware_forgetting,classifier_gap,elapsed_seconds,learner_examples_processed,total_model_examples_processed,estimated_total_flops,estimated_overhead_flops,replay_memory_bytes,stored_logits_bytes,replay_metadata_bytes,selector_forward_examples,selection_seconds
vanilla,0.17270000000000002,0.826375,-0.826375,-0.065375,0.6339,0.249875,0.4612,199.03943558000174,403200,403200,8890889011200,0,0,0,0,0,0.0
slowheat_hidden_beta_30_budget_0.25,0.1715,0.833875,-0.833875,-0.074625,0.6167,0.277375,0.44520000000000004,457.4715265949999,403200,403200,8904931735040,14042723840,0,0,0,0,0.0
