method,final_average_accuracy,average_forgetting,backward_transfer,forward_transfer,task_aware_final_accuracy,task_aware_forgetting,classifier_gap,elapsed_seconds,learner_examples_processed,total_model_examples_processed,estimated_total_flops,estimated_overhead_flops,fastheat_overhead_flops,fastheat_state_bytes,slowheat_state_bytes,method_state_bytes,replay_memory_bytes,stored_logits_bytes,replay_metadata_bytes,selector_forward_examples,selection_seconds
slowheat,0.1768,0.864625,-0.864625,-0.249,0.5796,0.361125,0.4028,60.10452932497719,201600,201600,184806788477390,16757731790,0,0,33324,33324,0,0,0,0,0.0
dualheat,0.17509999999999998,0.86325,-0.86325,-0.24812499999999998,0.5704,0.36912500000000004,0.39530000000000004,67.11140595399775,201600,201600,184905104765390,115074019790,98316288000,11008,33324,44332,0,0,0,0,0.0
