method,final_average_accuracy,average_forgetting,backward_transfer,forward_transfer,task_aware_final_accuracy,task_aware_forgetting,classifier_gap,elapsed_seconds,learner_examples_processed,total_model_examples_processed,estimated_total_flops,estimated_overhead_flops,replay_memory_bytes,stored_logits_bytes,replay_metadata_bytes,selector_forward_examples,selection_seconds
replay,0.8900400000000002,0.09259999999999996,-0.09259999999999996,0.014350000000000002,0.8900400000000002,0.09259999999999996,0.0,57.781900524001685,707840,757840,2325840281600,0,3144000,0,32000,50000,0.9993344829999842
slowheat_replay_hidden_beta_30_budget_0.25,0.91332,0.056599999999999984,-0.056599999999999984,0.017149999999999995,0.91332,0.056599999999999984,0.0,85.69860429599794,707840,757840,2330121128960,4280847360,3144000,0,32000,50000,1.0021659129997715
