method,final_average_accuracy,average_forgetting,backward_transfer,forward_transfer,task_aware_final_accuracy,task_aware_forgetting,classifier_gap,elapsed_seconds,learner_examples_processed,total_model_examples_processed,estimated_total_flops,estimated_overhead_flops,replay_memory_bytes,stored_logits_bytes,replay_metadata_bytes,selector_forward_examples,selection_seconds
replay,0.3461,0.6066250000000001,-0.6066250000000001,-0.012874999999999994,0.795,0.07887500000000003,0.4489,11.160673202997714,282240,282240,9493234974720,0,2459200,0,6400,0,0.012928449003084097
slowheat_replay_hidden_beta_30_budget_0.25,0.34809999999999997,0.5683750000000001,-0.5683750000000001,-0.011749999999999993,0.7852,0.06412500000000002,0.43710000000000004,14.755543311999645,282240,282240,9493373900000,138925280,2459200,0,6400,0,0.012693092998233624
