reference,candidate,metric,seed,reference_value,candidate_value,difference
vanilla,slowheat_hidden_beta_30_budget_0.25,task_aware_final_accuracy,315911652,0.1729,0.1533,-0.019600000000000006
vanilla,slowheat_hidden_beta_30_budget_0.25,task_aware_final_accuracy,1329807151,0.16560000000000002,0.1727,0.0070999999999999674
vanilla,slowheat_hidden_beta_30_budget_0.25,task_aware_final_accuracy,661500785,0.16030000000000003,0.1587,-0.001600000000000018
vanilla,slowheat_hidden_beta_30_budget_0.25,task_aware_final_accuracy,881911756,0.15420000000000003,0.16230000000000003,0.008099999999999996
vanilla,slowheat_hidden_beta_30_budget_0.25,task_aware_final_accuracy,544969310,0.1637,0.1633,-0.00040000000000001146
vanilla,slowheat_hidden_beta_30_budget_0.25,task_aware_final_accuracy,498275854,0.14950000000000002,0.1768,0.02729999999999999
vanilla,slowheat_hidden_beta_30_budget_0.25,task_aware_final_accuracy,1700414243,0.15620000000000003,0.15749999999999997,0.00129999999999994
vanilla,slowheat_hidden_beta_30_budget_0.25,task_aware_final_accuracy,303045716,0.144,0.14900000000000002,0.005000000000000032
vanilla,slowheat_hidden_beta_30_budget_0.25,task_aware_forgetting,2037868115,0.41700000000000004,0.4281111111111111,0.011111111111111072
vanilla,slowheat_hidden_beta_30_budget_0.25,task_aware_forgetting,197201656,0.40677777777777785,0.3946666666666667,-0.012111111111111128
vanilla,slowheat_hidden_beta_30_budget_0.25,task_aware_forgetting,315911652,0.3884444444444445,0.42477777777777775,0.03633333333333327
vanilla,slowheat_hidden_beta_30_budget_0.25,task_aware_forgetting,1329807151,0.40599999999999997,0.3962222222222222,-0.009777777777777774
vanilla,slowheat_hidden_beta_30_budget_0.25,task_aware_forgetting,661500785,0.40811111111111115,0.41188888888888897,0.0037777777777778243
vanilla,slowheat_hidden_beta_30_budget_0.25,task_aware_forgetting,881911756,0.42133333333333334,0.41311111111111115,-0.008222222222222186
vanilla,slowheat_hidden_beta_30_budget_0.25,task_aware_forgetting,544969310,0.41000000000000003,0.419,0.008999999999999952
vanilla,slowheat_hidden_beta_30_budget_0.25,task_aware_forgetting,498275854,0.42855555555555563,0.3943333333333333,-0.03422222222222232
vanilla,slowheat_hidden_beta_30_budget_0.25,task_aware_forgetting,1700414243,0.418,0.4178888888888889,-0.00011111111111106187
vanilla,slowheat_hidden_beta_30_budget_0.25,task_aware_forgetting,303045716,0.42711111111111116,0.42133333333333334,-0.005777777777777826
vanilla,slowheat_hidden_beta_30_budget_0.25,classifier_gap,2037868115,0.102,0.09619999999999998,-0.0058000000000000135
vanilla,slowheat_hidden_beta_30_budget_0.25,classifier_gap,197201656,0.10450000000000001,0.1189,0.014399999999999996
vanilla,slowheat_hidden_beta_30_budget_0.25,classifier_gap,315911652,0.1181,0.09759999999999999,-0.020500000000000004
vanilla,slowheat_hidden_beta_30_budget_0.25,classifier_gap,1329807151,0.11090000000000003,0.11939999999999999,0.008499999999999966
vanilla,slowheat_hidden_beta_30_budget_0.25,classifier_gap,661500785,0.10660000000000003,0.1046,-0.0020000000000000295
vanilla,slowheat_hidden_beta_30_budget_0.25,classifier_gap,881911756,0.10030000000000003,0.10660000000000003,0.0063
vanilla,slowheat_hidden_beta_30_budget_0.25,classifier_gap,544969310,0.11090000000000001,0.1095,-0.0014000000000000123
vanilla,slowheat_hidden_beta_30_budget_0.25,classifier_gap,498275854,0.09540000000000001,0.1222,0.02679999999999999
vanilla,slowheat_hidden_beta_30_budget_0.25,classifier_gap,1700414243,0.10110000000000002,0.10259999999999997,0.0014999999999999458
vanilla,slowheat_hidden_beta_30_budget_0.25,classifier_gap,303045716,0.08809999999999998,0.09630000000000002,0.00820000000000004
vanilla,slowheat_hidden_beta_30_budget_0.25,elapsed_seconds,2037868115,11.246420340030454,20.861336096015293,9.614915755984839
vanilla,slowheat_hidden_beta_30_budget_0.25,elapsed_seconds,197201656,11.243350977951195,20.918258827005047,9.674907849053852
vanilla,slowheat_hidden_beta_30_budget_0.25,elapsed_seconds,315911652,11.2808077710215,20.95800792699447,9.677200155972969
vanilla,slowheat_hidden_beta_30_budget_0.25,elapsed_seconds,1329807151,11.218366080953274,20.888129454979207,9.669763374025933
vanilla,slowheat_hidden_beta_30_budget_0.25,elapsed_seconds,661500785,11.252529840974603,21.024566254985984,9.772036414011382
vanilla,slowheat_hidden_beta_30_budget_0.25,elapsed_seconds,881911756,11.271936855977401,20.93152378097875,9.65958692500135
vanilla,slowheat_hidden_beta_30_budget_0.25,elapsed_seconds,544969310,11.229878392012324,20.82451513101114,9.594636738998815
vanilla,slowheat_hidden_beta_30_budget_0.25,elapsed_seconds,498275854,11.248101383040193,20.754405744024552,9.506304360984359
vanilla,slowheat_hidden_beta_30_budget_0.25,elapsed_seconds,1700414243,11.270891095977277,20.955719071964268,9.684827975986991
vanilla,slowheat_hidden_beta_30_budget_0.25,elapsed_seconds,303045716,11.25684392004041,20.882874824979808,9.626030904939398
vanilla,slowheat_hidden_beta_30_budget_0.25,learner_examples_processed,2037868115,409600.0,409600.0,0.0
vanilla,slowheat_hidden_beta_30_budget_0.25,learner_examples_processed,197201656,409600.0,409600.0,0.0
vanilla,slowheat_hidden_beta_30_budget_0.25,learner_examples_processed,315911652,409600.0,409600.0,0.0
vanilla,slowheat_hidden_beta_30_budget_0.25,learner_examples_processed,1329807151,409600.0,409600.0,0.0
vanilla,slowheat_hidden_beta_30_budget_0.25,learner_examples_processed,661500785,409600.0,409600.0,0.0
vanilla,slowheat_hidden_beta_30_budget_0.25,learner_examples_processed,881911756,409600.0,409600.0,0.0
vanilla,slowheat_hidden_beta_30_budget_0.25,learner_examples_processed,544969310,409600.0,409600.0,0.0
vanilla,slowheat_hidden_beta_30_budget_0.25,learner_examples_processed,498275854,409600.0,409600.0,0.0
vanilla,slowheat_hidden_beta_30_budget_0.25,learner_examples_processed,1700414243,409600.0,409600.0,0.0
vanilla,slowheat_hidden_beta_30_budget_0.25,learner_examples_processed,303045716,409600.0,409600.0,0.0
vanilla,slowheat_hidden_beta_30_budget_0.25,total_model_examples_processed,2037868115,409600.0,409600.0,0.0
vanilla,slowheat_hidden_beta_30_budget_0.25,total_model_examples_processed,197201656,409600.0,409600.0,0.0
vanilla,slowheat_hidden_beta_30_budget_0.25,total_model_examples_processed,315911652,409600.0,409600.0,0.0
vanilla,slowheat_hidden_beta_30_budget_0.25,total_model_examples_processed,1329807151,409600.0,409600.0,0.0
vanilla,slowheat_hidden_beta_30_budget_0.25,total_model_examples_processed,661500785,409600.0,409600.0,0.0
vanilla,slowheat_hidden_beta_30_budget_0.25,total_model_examples_processed,881911756,409600.0,409600.0,0.0
vanilla,slowheat_hidden_beta_30_budget_0.25,total_model_examples_processed,544969310,409600.0,409600.0,0.0
