method,final_average_accuracy_mean,final_average_accuracy_std,final_average_accuracy_ci95,average_forgetting_mean,average_forgetting_std,average_forgetting_ci95,backward_transfer_mean,backward_transfer_std,backward_transfer_ci95,forward_transfer_mean,forward_transfer_std,forward_transfer_ci95,task_aware_final_accuracy_mean,task_aware_final_accuracy_std,task_aware_final_accuracy_ci95,task_aware_forgetting_mean,task_aware_forgetting_std,task_aware_forgetting_ci95,classifier_gap_mean,classifier_gap_std,classifier_gap_ci95,elapsed_seconds_mean,elapsed_seconds_std,elapsed_seconds_ci95,learner_examples_processed_mean,learner_examples_processed_std,learner_examples_processed_ci95,total_model_examples_processed_mean,total_model_examples_processed_std,total_model_examples_processed_ci95,estimated_total_flops_mean,estimated_total_flops_std,estimated_total_flops_ci95,estimated_overhead_flops_mean,estimated_overhead_flops_std,estimated_overhead_flops_ci95,replay_memory_bytes_mean,replay_memory_bytes_std,replay_memory_bytes_ci95,stored_logits_bytes_mean,stored_logits_bytes_std,stored_logits_bytes_ci95,replay_metadata_bytes_mean,replay_metadata_bytes_std,replay_metadata_bytes_ci95,selector_forward_examples_mean,selector_forward_examples_std,selector_forward_examples_ci95,selection_seconds_mean,selection_seconds_std,selection_seconds_ci95
vanilla,0.17381,0.002769456424804134,0.0017165268758617088,0.8508749999999999,0.004756574397610108,0.002948155355472297,-0.8508749999999999,0.004756574397610108,0.002948155355472297,-0.089075,0.07790920641647202,0.04828862642256225,0.6167399999999998,0.03721959460045506,0.023068943735006363,0.2972125,0.04676006464744603,0.028982188333238967,0.44292999999999993,0.035648595110233106,0.02209522816296166,7.9754478504997675,0.06389648837403214,0.03960345379868844,201600.0,0.0,0.0,201600.0,0.0,0.0,6780882124800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
slowheat_hidden_beta_30_budget_0.25,0.17057,0.0009298147963737496,0.0005763051814986768,0.8284750000000001,0.004986718471210421,0.003090800130135314,-0.8284750000000001,0.004986718471210421,0.003090800130135314,-0.08931249999999999,0.07793618850807799,0.04830535009620225,0.7065,0.022561520831323033,0.013983775487646004,0.1585625,0.029069973650754408,0.01801775633846296,0.53593,0.02201444222928822,0.013644692657098117,11.483141373600665,0.062054646269262353,0.038461868234960124,201600.0,0.0,0.0,201600.0,0.0,0.0,6780990084320.0,0.0,0.0,107959520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
