method,final_average_accuracy,average_forgetting,backward_transfer,forward_transfer,task_aware_final_accuracy,task_aware_forgetting,classifier_gap,elapsed_seconds,learner_examples_processed,total_model_examples_processed,estimated_total_flops,estimated_overhead_flops,replay_memory_bytes,stored_logits_bytes,replay_metadata_bytes,selector_forward_examples,selection_seconds
vanilla,0.73712,0.28425,-0.28425,0.015349999999999999,0.73712,0.28425,0.0,43.80141722299959,505600,505600,1623097344000,0,0,0,0,0,0.0
slowheat_hidden_beta_30_budget_0.25,0.8264400000000001,0.16604999999999998,-0.16604999999999998,0.01745,0.8264400000000001,0.16604999999999998,0.0,71.13332715499928,505600,505600,1626756910080,3659566080,0,0,0,0,0.0
