method,final_average_accuracy,average_forgetting,backward_transfer,forward_transfer,task_aware_final_accuracy,task_aware_forgetting,classifier_gap,elapsed_seconds,learner_examples_processed,total_model_examples_processed,estimated_total_flops,estimated_overhead_flops,replay_memory_bytes,stored_logits_bytes,replay_metadata_bytes,selector_forward_examples,selection_seconds
replay,0.90108,0.07850000000000001,-0.07850000000000001,0.007350000000000002,0.90108,0.07850000000000001,0.0,58.40441202299917,707840,757840,2325840281600,0,3144000,0,32000,50000,1.002809696004988
slowheat_replay_hidden_beta_30_budget_0.25,0.9106799999999999,0.06080000000000002,-0.06080000000000002,-0.003799999999999998,0.9106799999999999,0.06080000000000002,0.0,86.48323003900077,707840,757840,2330121128960,4280847360,3144000,0,32000,50000,1.0026794690056704
