method,final_average_accuracy,average_forgetting,backward_transfer,forward_transfer,task_aware_final_accuracy,task_aware_forgetting,classifier_gap,elapsed_seconds,learner_examples_processed,total_model_examples_processed,estimated_total_flops,estimated_overhead_flops,replay_memory_bytes,stored_logits_bytes,replay_metadata_bytes,selector_forward_examples,selection_seconds
replay,0.7622,0.28325,-0.28325,-0.15325,0.9841999999999999,0.01125000000000001,0.22199999999999986,3.1308795669974643,143360,143360,201924280320,0,628800,0,6400,0,0.00851483899896266
slowheat_replay_hidden_beta_30_budget_0.25,0.7714000000000001,0.26949999999999996,-0.26949999999999996,-0.1545,0.9848000000000001,0.008500000000000008,0.21340000000000003,4.738355909998063,143360,143360,202331580800,407300480,628800,0,6400,0,0.008764080012042541
