method,final_average_accuracy,average_forgetting,backward_transfer,forward_transfer,task_aware_final_accuracy,task_aware_forgetting,classifier_gap,elapsed_seconds,learner_examples_processed,total_model_examples_processed,estimated_total_flops,estimated_overhead_flops,fastheat_overhead_flops,fastheat_state_bytes,slowheat_state_bytes,method_state_bytes,replay_memory_bytes,stored_logits_bytes,replay_metadata_bytes,selector_forward_examples,selection_seconds
slowheat,0.1213,0.8178750000000001,-0.8178750000000001,-0.10099999999999999,0.5213,0.317875,0.39999999999999997,206.02337283201632,201600,201600,671862384943630,23062831630,0,0,82128,82128,0,0,0,0,0.0
dualheat,0.10229999999999999,0.805875,-0.805875,-0.10899999999999999,0.5023,0.305875,0.39999999999999997,217.28499270099564,201600,201600,672055456457230,216134345230,193071513600,7936,82128,90064,0,0,0,0,0.0
