method,final_average_accuracy,average_forgetting,backward_transfer,forward_transfer,task_aware_final_accuracy,task_aware_forgetting,classifier_gap,elapsed_seconds,learner_examples_processed,total_model_examples_processed,estimated_total_flops,estimated_overhead_flops,replay_memory_bytes,stored_logits_bytes
vanilla,0.19619999999999999,0.99325,-0.99325,-0.0825,0.6986,0.36524999999999996,0.5024,1.6258212499669753,102400,102400,144231628800,0,0,0
slowheat_hidden_beta_30_budget_0.25,0.1936,0.9905,-0.9905,-0.0825,0.7215999999999999,0.3305,0.5279999999999999,3.366318459971808,102400,102400,144576014720,344385920,0,0
replay,0.7525999999999999,0.29374999999999996,-0.29374999999999996,-0.0825,0.983,0.01075000000000001,0.23040000000000005,2.456059445044957,143360,143360,201924280320,0,628800,0
slowheat_replay_hidden_beta_30_budget_0.25,0.7548,0.28974999999999995,-0.28974999999999995,-0.081,0.9842000000000001,0.008750000000000008,0.22940000000000005,4.260212170018349,143360,143360,202331580800,407300480,628800,0
derpp,0.8282,0.19749999999999998,-0.19749999999999998,-0.082,0.9806000000000001,0.01150000000000001,0.1524000000000001,2.628460516978521,143360,143360,201924280320,0,628800,8000
slowheat_derpp_hidden_beta_30_budget_0.25,0.8666,0.14249999999999996,-0.14249999999999996,-0.08075,0.982,0.008750000000000008,0.11539999999999995,4.327932371001225,143360,143360,202331580800,407300480,628800,8000
er_ace,0.7194,0.04275000000000001,0.38175000000000003,-0.08,0.9863999999999999,0.006750000000000006,0.2669999999999999,2.6323729919968173,143360,143360,201924280320,0,628800,0
slowheat_er_ace_hidden_beta_30_budget_0.25,0.701,0.049500000000000044,0.43474999999999997,-0.0635,0.9837999999999999,0.009250000000000008,0.28279999999999994,4.054015034053009,143360,143360,202331580800,407300480,628800,0
