method,final_average_accuracy,average_forgetting,backward_transfer,forward_transfer,task_aware_final_accuracy,task_aware_forgetting,classifier_gap,elapsed_seconds,learner_examples_processed,total_model_examples_processed,estimated_total_flops,estimated_overhead_flops,replay_memory_bytes,stored_logits_bytes,replay_metadata_bytes,selector_forward_examples,selection_seconds
replay,0.774,0.26949999999999996,-0.26949999999999996,-0.13975,0.986,0.009750000000000009,0.21199999999999997,6.117309489000036,143360,153360,206696120320,76800000,628800,0,6400,10000,0.1402627739989839
slowheat_replay_hidden_beta_30_budget_0.25,0.7654000000000001,0.27975,-0.27975,-0.13399999999999998,0.9862,0.009250000000000008,0.22079999999999989,8.658578063001187,143360,153360,207103420800,484100480,628800,0,6400,10000,0.1398683089937549
