method,final_average_accuracy,average_forgetting,backward_transfer,forward_transfer,task_aware_final_accuracy,task_aware_forgetting,classifier_gap,elapsed_seconds,learner_examples_processed,total_model_examples_processed,estimated_total_flops,estimated_overhead_flops,replay_memory_bytes,stored_logits_bytes
replay,0.7548,0.29275000000000007,-0.29275000000000007,-0.1615,0.9841999999999999,0.010000000000000009,0.22939999999999983,2.3516268000239506,143360,143360,201924280320,0,628800,0
distillation,0.1946,0.995,-0.995,-0.1615,0.8552,0.16975,0.6606,2.1647614459798206,102400,184320,182693396480,0,0,0
slowheat_replay,0.7607999999999999,0.28049999999999997,-0.28049999999999997,-0.1585,0.9799999999999999,0.012500000000000011,0.21919999999999995,4.821356848988216,143360,143360,202338347400,414067080,628800,0
slowheat_distillation,0.1926,0.99275,-0.99275,-0.1615,0.8332,0.19225,0.6406000000000001,4.424810525000794,102400,184320,183042910600,349514120,0,0
derpp,0.8371999999999999,0.18875,-0.18875,-0.1615,0.9856,0.009250000000000008,0.1484000000000001,2.6988267439883202,143360,143360,201924280320,0,628800,8000
slowheat_derpp_hidden_beta_30_budget_0.25,0.8582000000000001,0.15349999999999997,-0.15349999999999997,-0.1615,0.9856000000000001,0.0040000000000000036,0.12740000000000007,4.288283867004793,143360,143360,202331580800,407300480,628800,8000
er_ace,0.6914,0.07175000000000001,0.42725,-0.1615,0.9808,0.013250000000000012,0.2894,2.6199289390060585,143360,143360,201924280320,0,628800,0
slowheat_er_ace_hidden_beta_30_budget_0.25,0.6931999999999999,0.0605,0.40375,-0.1615,0.9808,0.01175000000000001,0.2876000000000001,4.211732247989858,143360,143360,202331580800,407300480,628800,0
agem,0.1948,0.99325,-0.99325,-0.1615,0.8908000000000001,0.12325,0.6960000000000002,2.7158952100144234,143360,143360,201924280320,0,628800,0
ewc,0.1948,0.99475,-0.99475,-0.1615,0.7058,0.356,0.511,2.8501438179810066,102400,102400,144834778290,603149490,0,0
si,0.1954,0.994,-0.994,-0.1615,0.7034,0.35900000000000004,0.508,3.137505369988503,102400,102400,145402655880,1171027080,0,0
lwf_calibrated,0.194,0.99475,-0.99475,-0.1615,0.917,0.09125000000000003,0.7230000000000001,2.3604898259800393,102400,184320,182693396480,0,0,0
replay_balanced,0.7664,0.278,-0.278,-0.1615,0.9837999999999999,0.010000000000000009,0.21739999999999993,2.4788277260086033,143360,143360,201924280320,0,628800,0
replay_more_epochs,0.7572,0.29000000000000004,-0.29000000000000004,-0.16449999999999998,0.9785999999999999,0.016249999999999987,0.22139999999999993,5.036425043013878,286720,286720,403848560640,0,628800,0
replay_early_stopping,0.7911999999999999,0.232,-0.232,-0.1505,0.9793999999999998,0.0072500000000000064,0.18819999999999992,1.4496312900155317,79872,79872,112500670464,0,628800,0
replay_global_lr_reduction,0.6618,0.39,-0.39,-0.14575,0.9748000000000001,0.0062500000000000056,0.31300000000000006,2.530130123021081,143360,143360,201924280320,0,628800,0
slowheat_replay_hidden_beta_30_budget_0.25,0.7584,0.28425,-0.28425,-0.1615,0.9805999999999999,0.01150000000000001,0.22219999999999995,4.174958155985223,143360,143360,202331580800,407300480,628800,0
slowheat_hidden_beta_30_budget_0.25,0.194,0.9934999999999999,-0.9934999999999999,-0.1615,0.7696,0.27399999999999997,0.5755999999999999,3.330717670993181,102400,102400,144576014720,344385920,0,0
slowheat_replay_hidden_adaptive_beta_30_budget_0.25,0.7762,0.26225,-0.26225,-0.16025,0.983,0.009000000000000008,0.20679999999999998,4.168829418020323,143360,143360,202331580800,407300480,628800,0
slowheat_replay_partial_output_beta_30_budget_0.25,0.7615999999999999,0.28,-0.28,-0.161,0.9831999999999999,0.009250000000000008,0.2215999999999999,4.872956384991994,143360,143360,202338347400,414067080,628800,0
slowheat_replay_hidden_beta_30_budget_0.25_calibrated,0.8394,0.17124999999999996,-0.17124999999999996,-0.1615,0.9805999999999999,0.01150000000000001,0.14119999999999988,3.9818815239996184,143360,143360,202331580800,407300480,628800,0
