method,final_average_accuracy,average_forgetting,backward_transfer,forward_transfer,task_aware_final_accuracy,task_aware_forgetting,classifier_gap,elapsed_seconds,learner_examples_processed,total_model_examples_processed,estimated_total_flops,estimated_overhead_flops,replay_memory_bytes,stored_logits_bytes
vanilla,0.1732,0.826375,-0.826375,-0.065375,0.6319,0.253,0.4587,39.021000798995374,403200,403200,8890889011200,0,0,0
slowheat,0.16799999999999998,0.83075,-0.83075,-0.067875,0.5656,0.33375,0.3976,118.25146020099055,403200,403200,8904964022740,14075011540,0,0
slowheat_replay,0.20729999999999998,0.7807499999999999,-0.7807499999999999,-0.05625,0.7449,0.11062499999999997,0.5376000000000001,124.54067822897923,564480,564480,12462316982740,15072367060,2459200,0
slowheat_distillation,0.1681,0.833625,-0.833625,-0.067875,0.6256,0.26175,0.4575,123.988375076995,403200,725760,11275867759060,14075011540,0,0
derpp,0.21269999999999997,0.7722500000000001,-0.7722500000000001,-0.0685,0.6781,0.19125000000000003,0.46540000000000004,51.464815837010974,564480,564480,12447244615680,0,2459200,8000
slowheat_derpp_hidden_beta_30_budget_0.25,0.2101,0.784875,-0.784875,-0.07400000000000001,0.7091,0.162375,0.49899999999999994,128.527857167006,564480,564480,12462278243840,15033628160,2459200,8000
er_ace,0.27090000000000003,0.2675,0.04262499999999998,-0.049999999999999996,0.7458,0.112625,0.4749,51.06900201298413,564480,564480,12447244615680,0,2459200,0
slowheat_er_ace_hidden_beta_30_budget_0.25,0.3125,0.226125,0.06525,-0.060125,0.7817000000000001,0.06612499999999996,0.46920000000000006,121.18220605500392,564480,564480,12462278243840,15033628160,2459200,0
agem,0.187,0.804125,-0.804125,-0.06675,0.645,0.23225000000000004,0.458,59.25981584197143,564480,564480,12447244615680,0,2459200,0
ewc,0.1716,0.8263750000000001,-0.8263750000000001,-0.067875,0.5595,0.3415,0.3879,59.64175113700912,403200,403200,8927968349170,37079337970,0,0
si,0.17099999999999999,0.82125,-0.82125,-0.0685,0.6638,0.20525000000000002,0.49279999999999996,77.81581734502106,403200,403200,8962768144300,71879133100,0,0
lwf_calibrated,0.1715,0.827875,-0.827875,-0.0685,0.7294,0.13150000000000003,0.5579000000000001,46.39429160099826,403200,725760,11261792747520,0,0,0
replay_balanced,0.2015,0.782625,-0.782625,-0.067625,0.7258000000000001,0.12825000000000003,0.5243000000000001,51.65544590901118,564480,564480,12447244615680,0,2459200,0
replay_more_epochs,0.20099999999999998,0.782125,-0.782125,-0.073125,0.7099,0.14900000000000002,0.5089,102.7297198040178,1128960,1128960,24894489231360,0,2459200,0
slowheat_replay_hidden_beta_30_budget_0.25,0.20620000000000002,0.785625,-0.785625,-0.07450000000000001,0.7405999999999999,0.11850000000000002,0.5343999999999999,125.46081536699785,564480,564480,12462278243840,15033628160,2459200,0
slowheat_hidden_beta_30_budget_0.25,0.1715,0.833875,-0.833875,-0.074625,0.6167,0.277375,0.44520000000000004,113.47975885399501,403200,403200,8904931735040,14042723840,0,0
slowheat_replay_hidden_adaptive_beta_30_budget_0.25,0.2017,0.789625,-0.789625,-0.07400000000000001,0.7346,0.12512500000000001,0.5329,124.72687517799204,564480,564480,12462278243840,15033628160,2459200,0
slowheat_replay_partial_output_beta_30_budget_0.25,0.20800000000000002,0.78475,-0.78475,-0.06125,0.7384000000000001,0.12337499999999996,0.5304,126.46759188201395,564480,564480,12462316982740,15072367060,2459200,0
slowheat_replay_hidden_beta_30_budget_0.25_calibrated,0.22969999999999996,0.7521249999999999,-0.7521249999999999,-0.074625,0.7405999999999999,0.11850000000000002,0.5108999999999999,127.94227721900097,564480,564480,12462278243840,15033628160,2459200,0
