method,final_average_accuracy,average_forgetting,backward_transfer,forward_transfer,task_aware_final_accuracy,task_aware_forgetting,classifier_gap,elapsed_seconds,learner_examples_processed,total_model_examples_processed,estimated_total_flops,estimated_overhead_flops,fastheat_overhead_flops,fastheat_state_bytes,slowheat_state_bytes,method_state_bytes,replay_memory_bytes,stored_logits_bytes,replay_metadata_bytes,selector_forward_examples,selection_seconds
slowheat,0.15009999999999998,0.846,-0.846,-0.27049999999999996,0.5500999999999999,0.346,0.3999999999999999,205.60333901000558,201600,201600,671862384943630,23062831630,0,0,82128,82128,0,0,0,0,0.0
dualheat,0.12840000000000001,0.793625,-0.793625,-0.32325,0.5309999999999999,0.290375,0.4025999999999999,217.17640828699223,201600,201600,672055456457230,216134345230,193071513600,7936,82128,90064,0,0,0,0,0.0
