method,final_average_accuracy,average_forgetting,backward_transfer,forward_transfer,task_aware_final_accuracy,task_aware_forgetting,classifier_gap,elapsed_seconds,learner_examples_processed,total_model_examples_processed,estimated_total_flops,estimated_overhead_flops,replay_memory_bytes,stored_logits_bytes,replay_metadata_bytes,selector_forward_examples,selection_seconds
vanilla,0.74316,0.2714,-0.2714,0.05045,0.74316,0.2714,0.0,44.059611586002575,505600,505600,1623097344000,0,0,0,0,0,0.0
slowheat_hidden_beta_30_budget_0.25,0.7703599999999999,0.23125000000000007,-0.23125000000000007,0.028599999999999993,0.7703599999999999,0.23125000000000007,0.0,71.83213542999874,505600,505600,1626756910080,3659566080,0,0,0,0,0.0
