method,final_average_accuracy,average_forgetting,backward_transfer,forward_transfer,task_aware_final_accuracy,task_aware_forgetting,classifier_gap,elapsed_seconds,learner_examples_processed,total_model_examples_processed,estimated_total_flops,estimated_overhead_flops,replay_memory_bytes,stored_logits_bytes,replay_metadata_bytes,selector_forward_examples,selection_seconds
vanilla,0.1728,0.823125,-0.823125,-0.145125,0.5828,0.31062500000000004,0.41,10.292715910996776,403200,403200,8890889011200,0,0,0,0,0,0.0
slowheat_hidden_beta_30_budget_0.25,0.1705,0.8295,-0.8295,-0.1555,0.5807,0.31675,0.4102,19.700334979002946,403200,403200,8904931735040,14042723840,0,0,0,0,0.0
