method,final_average_accuracy_mean,final_average_accuracy_std,final_average_accuracy_ci95,average_forgetting_mean,average_forgetting_std,average_forgetting_ci95,backward_transfer_mean,backward_transfer_std,backward_transfer_ci95,forward_transfer_mean,forward_transfer_std,forward_transfer_ci95,task_aware_final_accuracy_mean,task_aware_final_accuracy_std,task_aware_final_accuracy_ci95,task_aware_forgetting_mean,task_aware_forgetting_std,task_aware_forgetting_ci95,classifier_gap_mean,classifier_gap_std,classifier_gap_ci95,elapsed_seconds_mean,elapsed_seconds_std,elapsed_seconds_ci95,learner_examples_processed_mean,learner_examples_processed_std,learner_examples_processed_ci95,total_model_examples_processed_mean,total_model_examples_processed_std,total_model_examples_processed_ci95,estimated_total_flops_mean,estimated_total_flops_std,estimated_total_flops_ci95,estimated_overhead_flops_mean,estimated_overhead_flops_std,estimated_overhead_flops_ci95,fastheat_overhead_flops_mean,fastheat_overhead_flops_std,fastheat_overhead_flops_ci95,fastheat_state_bytes_mean,fastheat_state_bytes_std,fastheat_state_bytes_ci95,slowheat_state_bytes_mean,slowheat_state_bytes_std,slowheat_state_bytes_ci95,method_state_bytes_mean,method_state_bytes_std,method_state_bytes_ci95,replay_memory_bytes_mean,replay_memory_bytes_std,replay_memory_bytes_ci95,stored_logits_bytes_mean,stored_logits_bytes_std,stored_logits_bytes_ci95,replay_metadata_bytes_mean,replay_metadata_bytes_std,replay_metadata_bytes_ci95,selector_forward_examples_mean,selector_forward_examples_std,selector_forward_examples_ci95,selection_seconds_mean,selection_seconds_std,selection_seconds_ci95
slowheat,0.13836666666666667,0.013507898923716195,0.015285626596395851,0.8306250000000001,0.016918462548352303,0.019145042656868977,-0.8306250000000001,0.016918462548352303,0.019145042656868977,-0.140875,0.11382394574517259,0.12880392000375349,0.5385,0.01328946951537195,0.01503845045209115,0.3304583333333333,0.017186628765797348,0.01944850129901472,0.40013333333333323,0.00023094010767582486,0.0002613333333333045,205.72274257867443,0.19964298968785402,0.22591731032268425,201600.0,0.0,0.0,201600.0,0.0,0.0,671862384943630.0,0.0,0.0,23062831630.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82128.0,0.0,0.0,82128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dualheat,0.1311,0.0042508822613664616,0.0048103261150709295,0.7662083333333333,0.05433710365241541,0.061488221184585,-0.7662083333333333,0.05433710365241541,0.061488221184585,-0.17025,0.13415569313301615,0.1518114580655887,0.5318333333333333,0.00342685472895095,0.003877851180457803,0.26529166666666665,0.053256650601904466,0.060265573459848884,0.4007333333333332,0.0016289055630493952,0.0018432801680096527,217.48916120365416,0.28670710042341807,0.32443962635175344,201600.0,0.0,0.0,201600.0,0.0,0.0,672055456457230.0,0.0,0.0,216134345230.0,0.0,0.0,193071513600.0,0.0,0.0,7936.0,0.0,0.0,82128.0,0.0,0.0,90064.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
