method,final_average_accuracy,average_forgetting,backward_transfer,forward_transfer,task_aware_final_accuracy,task_aware_forgetting,classifier_gap,elapsed_seconds,learner_examples_processed,total_model_examples_processed,estimated_total_flops,estimated_overhead_flops,replay_memory_bytes,stored_logits_bytes,replay_metadata_bytes,selector_forward_examples,selection_seconds
replay,0.7958000000000001,0.2395,-0.2395,-0.041,0.9837999999999999,0.009500000000000008,0.18799999999999983,6.07876637300069,143360,153360,206696120320,76800000,628800,0,6400,10000,0.13893206200009445
slowheat_replay_hidden_beta_30_budget_0.25,0.7962,0.234,-0.234,-0.041,0.9868,0.0030000000000000027,0.1906,8.701054290002503,143360,153360,207103420800,484100480,628800,0,6400,10000,0.1400028560019564
