method,final_average_accuracy,average_forgetting,backward_transfer,forward_transfer,task_aware_final_accuracy,task_aware_forgetting,classifier_gap,elapsed_seconds,learner_examples_processed,total_model_examples_processed,estimated_total_flops,estimated_overhead_flops,replay_memory_bytes,stored_logits_bytes,replay_metadata_bytes,selector_forward_examples,selection_seconds
replay,0.75,0.296,-0.296,-0.11975000000000001,0.9846,0.008000000000000007,0.23460000000000003,2.9847053029952804,143360,143360,201924280320,0,628800,0,6400,0,0.008539614995243028
slowheat_replay_hidden_beta_30_budget_0.25,0.7484,0.29274999999999995,-0.29274999999999995,-0.12000000000000001,0.9789999999999999,0.012250000000000011,0.23059999999999992,4.647057289002987,143360,143360,202331580800,407300480,628800,0,6400,0,0.008390173003135715
