method,final_average_accuracy,average_forgetting,backward_transfer,forward_transfer,task_aware_final_accuracy,task_aware_forgetting,classifier_gap,elapsed_seconds,learner_examples_processed,total_model_examples_processed,estimated_total_flops,estimated_overhead_flops,replay_memory_bytes,stored_logits_bytes
er_ace,0.7123999999999999,0.041000000000000036,0.461,-0.07850000000000001,0.9834000000000002,0.010000000000000009,0.27100000000000024,2.5892812969977967,143360,143360,201924280320,0,628800,0
slowheat_er_ace_hidden_beta_30_budget_0.25,0.7174,0.04750000000000004,0.48224999999999996,-0.07850000000000001,0.9862,0.005500000000000005,0.26879999999999993,4.101763557991944,143360,143360,202331580800,407300480,628800,0
agem,0.1964,0.9925,-0.9925,-0.07850000000000001,0.9116,0.0985,0.7152,2.7132516909914557,143360,143360,201924280320,0,628800,0
ewc,0.196,0.99125,-0.99125,-0.07850000000000001,0.656,0.41625,0.46,2.8144402040052228,102400,102400,144834778290,603149490,0,0
si,0.1954,0.9904999999999999,-0.9904999999999999,-0.07850000000000001,0.6292,0.44825000000000004,0.43379999999999996,3.116750064014923,102400,102400,145402655880,1171027080,0,0
lwf_calibrated,0.195,0.9892500000000001,-0.9892500000000001,-0.07850000000000001,0.8538,0.16599999999999998,0.6588,2.191768607997801,102400,184320,182693396480,0,0,0
replay_balanced,0.7676000000000001,0.27325,-0.27325,-0.07850000000000001,0.9843999999999999,0.009500000000000008,0.21679999999999988,2.330886982002994,143360,143360,201924280320,0,628800,0
replay_more_epochs,0.76,0.28600000000000003,-0.28600000000000003,-0.07700000000000001,0.9810000000000001,0.014750000000000013,0.22100000000000009,4.893520712997997,286720,286720,403848560640,0,628800,0
replay_early_stopping,0.7727999999999999,0.25475,-0.25475,-0.07950000000000002,0.9836,0.0020000000000000018,0.2108000000000001,1.6896719640062656,94208,94208,132693098496,0,628800,0
replay_global_lr_reduction,0.6648,0.37849999999999995,-0.37849999999999995,-0.07950000000000002,0.9732,0.005500000000000005,0.3084,2.4722016229934525,143360,143360,201924280320,0,628800,0
slowheat_replay_hidden_beta_30_budget_0.25,0.783,0.24924999999999997,-0.24924999999999997,-0.07850000000000001,0.9838000000000001,0.005750000000000005,0.2008000000000001,4.061274208012037,143360,143360,202331580800,407300480,628800,0
slowheat_hidden_beta_30_budget_0.25,0.1956,0.989,-0.989,-0.07850000000000001,0.6494,0.42174999999999996,0.4538,3.187752315978287,102400,102400,144576014720,344385920,0,0
slowheat_replay_hidden_adaptive_beta_30_budget_0.25,0.7932,0.23374999999999999,-0.23374999999999999,-0.07850000000000001,0.985,0.003250000000000003,0.19179999999999997,4.0618388099828735,143360,143360,202331580800,407300480,628800,0
slowheat_replay_partial_output_beta_30_budget_0.25,0.7697999999999999,0.263,-0.263,-0.07825000000000001,0.9836,0.004500000000000004,0.2138000000000001,4.751494298019679,143360,143360,202338347400,414067080,628800,0
slowheat_replay_hidden_beta_30_budget_0.25_calibrated,0.8518000000000001,0.14824999999999997,-0.14824999999999997,-0.07850000000000001,0.9838000000000001,0.005750000000000005,0.132,4.1547003889863845,143360,143360,202331580800,407300480,628800,0
