method,final_average_accuracy,average_forgetting,backward_transfer,forward_transfer,task_aware_final_accuracy,task_aware_forgetting,classifier_gap,elapsed_seconds,learner_examples_processed,total_model_examples_processed,estimated_total_flops,estimated_overhead_flops,replay_memory_bytes,stored_logits_bytes,replay_metadata_bytes,selector_forward_examples,selection_seconds
replay,0.2029,0.78375,-0.78375,-0.06725,0.7133,0.14725,0.5104000000000001,17.241666804002307,564480,564480,12447244615680,0,2459200,0,6400,0,0.013149181002518162
slowheat_replay_hidden_beta_30_budget_0.25,0.2045,0.790875,-0.790875,-0.068625,0.7099,0.16050000000000003,0.5054,26.299475415995403,564480,564480,12462278243840,15033628160,2459200,0,6400,0,0.012886705990240443
