method,final_average_accuracy,average_forgetting,backward_transfer,forward_transfer,task_aware_final_accuracy,task_aware_forgetting,classifier_gap,elapsed_seconds,learner_examples_processed,total_model_examples_processed,estimated_total_flops,estimated_overhead_flops,replay_memory_bytes,stored_logits_bytes,replay_metadata_bytes,selector_forward_examples,selection_seconds
replay,0.93772,0.03159999999999999,-0.03159999999999999,0.02305,0.93772,0.03159999999999999,0.0,13.350930609005445,707840,757840,2326608281600,768000000,3144000,0,32000,50000,0.42068106399528915
slowheat_replay_hidden_beta_30_budget_0.25,0.94228,0.020450000000000024,-0.020450000000000024,0.016700000000000003,0.94228,0.020450000000000024,0.0,21.784228286000143,707840,757840,2330889128960,5048847360,3144000,0,32000,50000,0.41403407699544914
