method,final_average_accuracy,average_forgetting,backward_transfer,forward_transfer,task_aware_final_accuracy,task_aware_forgetting,classifier_gap,elapsed_seconds,learner_examples_processed,total_model_examples_processed,estimated_total_flops,estimated_overhead_flops,replay_memory_bytes,stored_logits_bytes,replay_metadata_bytes,selector_forward_examples,selection_seconds
replay,0.90884,0.06450000000000003,-0.06450000000000003,0.012850000000000004,0.90884,0.06450000000000003,0.0,58.278909956999996,707840,757840,2325840281600,0,3144000,0,32000,50000,0.9995432439973229
slowheat_replay_hidden_beta_30_budget_0.25,0.9169599999999999,0.048350000000000004,-0.048350000000000004,0.008050000000000002,0.9169599999999999,0.048350000000000004,0.0,86.47462459899907,707840,757840,2330121128960,4280847360,3144000,0,32000,50000,1.0102164120071393
