method,final_average_accuracy,average_forgetting,backward_transfer,forward_transfer,task_aware_final_accuracy,task_aware_forgetting,classifier_gap,elapsed_seconds,learner_examples_processed,total_model_examples_processed,estimated_total_flops,estimated_overhead_flops,replay_memory_bytes,stored_logits_bytes
vanilla,0.1709,0.820625,-0.820625,-0.177625,0.5738000000000001,0.31699999999999995,0.4029000000000001,38.227968329010764,403200,403200,8890889011200,0,0,0
slowheat,0.1643,0.8265,-0.8265,-0.1865,0.5593,0.33275,0.395,88.25585274200421,403200,403200,8904964022740,14075011540,0,0
slowheat_replay,0.2109,0.7759999999999999,-0.7759999999999999,-0.17825,0.7498,0.10412499999999997,0.5389,100.99816613699659,564480,564480,12462316982740,15072367060,2459200,0
slowheat_distillation,0.1676,0.82925,-0.82925,-0.1865,0.6386000000000001,0.241625,0.4710000000000001,94.47046295099426,403200,725760,11275867759060,14075011540,0,0
derpp,0.22010000000000002,0.7753749999999999,-0.7753749999999999,-0.177625,0.6827,0.19862499999999997,0.46259999999999996,52.10241255199071,564480,564480,12447244615680,0,2459200,8000
slowheat_derpp_hidden_beta_30_budget_0.25,0.2129,0.77725,-0.77725,-0.184625,0.6803999999999999,0.19425,0.4674999999999999,100.0531978639774,564480,564480,12462278243840,15033628160,2459200,8000
er_ace,0.2657,0.24075,0.031250000000000035,-0.14875,0.754,0.10324999999999998,0.4883,52.04188316001091,564480,564480,12447244615680,0,2459200,0
slowheat_er_ace_hidden_beta_30_budget_0.25,0.32300000000000006,0.21512499999999998,0.09262500000000001,-0.17625000000000002,0.7819,0.07274999999999998,0.4589,98.62398425297579,564480,564480,12462278243840,15033628160,2459200,0
agem,0.1682,0.821875,-0.821875,-0.17737499999999998,0.6692,0.196125,0.501,60.2497293369961,564480,564480,12447244615680,0,2459200,0
ewc,0.16899999999999998,0.82675,-0.82675,-0.177625,0.5814999999999999,0.311125,0.4124999999999999,60.72777524302364,403200,403200,8927968349170,37079337970,0,0
si,0.1669,0.8266249999999999,-0.8266249999999999,-0.177625,0.6132,0.26875000000000004,0.4463,75.03169307799544,403200,403200,8962768144300,71879133100,0,0
lwf_calibrated,0.1715,0.8238750000000001,-0.8238750000000001,-0.177625,0.7257999999999999,0.131,0.5542999999999999,46.40424367901869,403200,725760,11261792747520,0,0,0
replay_balanced,0.20950000000000002,0.7775000000000001,-0.7775000000000001,-0.177625,0.7249,0.134875,0.5154,51.70482253699447,564480,564480,12447244615680,0,2459200,0
replay_more_epochs,0.2085,0.7777499999999999,-0.7777499999999999,-0.18725,0.6967,0.17225,0.48819999999999997,101.20701459399424,1128960,1128960,24894489231360,0,2459200,0
slowheat_replay_hidden_beta_30_budget_0.25,0.20789999999999997,0.78,-0.78,-0.184625,0.7033,0.16287499999999996,0.49540000000000006,110.02404473998467,564480,564480,12462278243840,15033628160,2459200,0
slowheat_hidden_beta_30_budget_0.25,0.1689,0.829625,-0.829625,-0.184625,0.5944,0.29775,0.42550000000000004,112.83267319900915,403200,403200,8904931735040,14042723840,0,0
slowheat_replay_hidden_adaptive_beta_30_budget_0.25,0.2028,0.79325,-0.79325,-0.18425,0.7369,0.12762499999999996,0.5341,127.5833644180093,564480,564480,12462278243840,15033628160,2459200,0
slowheat_replay_partial_output_beta_30_budget_0.25,0.207,0.7845,-0.7845,-0.18624999999999997,0.7339,0.12775,0.5269,127.8091383210267,564480,564480,12462316982740,15072367060,2459200,0
slowheat_replay_hidden_beta_30_budget_0.25_calibrated,0.23040000000000002,0.74775,-0.74775,-0.184625,0.7033,0.16287499999999996,0.4729,128.42294028701144,564480,564480,12462278243840,15033628160,2459200,0
